,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
548,0.04425821304321289,0.0004445552825927734,0.627906976744186,0.627907409999567,0.01,"(18,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18,), 'km__n_clusters': 9}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.001912134107432372,7.607482199022654e-05,0.0026048519024145646,0.0006462897072953943
549,0.011367034912109376,0.0004310131072998047,0.627906976744186,0.627907409999567,0.01,"(18, 18)",1,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18), 'km__n_clusters': 1}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0005621459407391256,0.00011207635180195492,0.0026048519024145646,0.0006462897072953943
550,0.02201418876647949,0.000567483901977539,0.627906976744186,0.627907409999567,0.01,"(18, 18)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18), 'km__n_clusters': 2}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0017630241760933573,0.00018424394205060577,0.0026048519024145646,0.0006462897072953943
551,0.027025938034057617,0.00037746429443359376,0.48320413436692505,0.48083045407810293,0.01,"(18, 18)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18), 'km__n_clusters': 3}",742,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.9230769230769231,0.9158576051779935,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0014372796561754892,6.9271163167323595e-06,0.2210167677223602,0.217514532402969
552,0.03552589416503906,0.00039005279541015625,0.37209302325581395,0.36820909485480197,0.01,"(18, 18)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18), 'km__n_clusters': 4}",846,0.3717948717948718,0.35275080906148865,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.002410977575467664,1.7186655921624274e-05,0.00260485190241458,0.00775602397349412
553,0.03610944747924805,0.00042543411254882815,0.37209302325581395,0.37209259000043304,0.01,"(18, 18)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18), 'km__n_clusters': 5}",846,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0021741376397427263,8.933752542106079e-05,0.00260485190241458,0.0006462897072953789
554,0.03641343116760254,0.0004292964935302734,0.5193798449612403,0.5216945629658125,0.01,"(18, 18)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18), 'km__n_clusters': 6}",668,0.9487179487179487,0.941747572815534,0.24358974358974358,0.3106796116504854,0.717948717948718,0.6796116504854369,0.37662337662337664,0.3709677419354839,0.3026315789473684,0.3054662379421222,0.002325045568583251,6.380690558373718e-05,0.2714956038166769,0.25115051678766664
555,0.041963624954223636,0.00048809051513671876,0.627906976744186,0.627907409999567,0.01,"(18, 18)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18), 'km__n_clusters': 7}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0017654069453598943,9.258937556232312e-05,0.0026048519024145646,0.0006462897072953943
556,0.04529824256896973,0.0004258155822753906,0.7958656330749354,0.8138193710853961,0.01,"(18, 18)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18), 'km__n_clusters': 8}",33,0.6282051282051282,0.6537216828478964,0.717948717948718,0.7022653721682848,0.9230769230769231,0.9579288025889967,0.8441558441558441,0.8612903225806452,0.868421052631579,0.8938906752411575,0.002433256901682899,8.318669883247316e-05,0.10792884900802098,0.11619638349514172
557,0.04688305854797363,0.0003867149353027344,0.45478036175710596,0.45882190039908444,0.01,"(18, 18)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18), 'km__n_clusters': 9}",821,0.32051282051282054,0.3042071197411003,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.8421052631578947,0.8745980707395499,0.0016498807081209391,5.055373489646367e-06,0.19257800977722275,0.20952880736386825
558,0.011188602447509766,0.0003955364227294922,0.627906976744186,0.627907409999567,0.01,"(18, 18, 18)",1,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18), 'km__n_clusters': 1}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0004780349136549882,3.948228946592706e-05,0.0026048519024145646,0.0006462897072953943
559,0.020771503448486328,0.0005635738372802735,0.627906976744186,0.627907409999567,0.01,"(18, 18, 18)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18), 'km__n_clusters': 2}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0012344954228674277,0.0002764925942709119,0.0026048519024145646,0.0006462897072953943
560,0.02679290771484375,0.0003996372222900391,0.37209302325581395,0.37209259000043304,0.01,"(18, 18, 18)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18), 'km__n_clusters': 3}",846,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.002556721723620782,1.8509268265853608e-05,0.00260485190241458,0.0006462897072953789
561,0.034494972229003905,0.00044536590576171875,0.627906976744186,0.627907409999567,0.01,"(18, 18, 18)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18), 'km__n_clusters': 4}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.00042365097997955944,7.668736469090957e-05,0.0026048519024145646,0.0006462897072953943
562,0.03963379859924317,0.00047621726989746096,0.627906976744186,0.627907409999567,0.01,"(18, 18, 18)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18), 'km__n_clusters': 5}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.006501892829678311,8.689702758949965e-05,0.0026048519024145646,0.0006462897072953943
563,0.03684425354003906,0.0004275798797607422,0.37209302325581395,0.37209259000043304,0.01,"(18, 18, 18)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18), 'km__n_clusters': 6}",846,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0029831527323843712,6.32920457591583e-05,0.00260485190241458,0.0006462897072953789
564,0.04242739677429199,0.000439453125,0.6795865633074936,0.6758038501290168,0.01,"(18, 18, 18)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18), 'km__n_clusters': 7}",119,0.8846153846153846,0.8673139158576052,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.006897869424665646,6.121824044410738e-05,0.10304367188926405,0.09575720639619005
565,0.04279417991638183,0.0005618572235107422,0.5839793281653747,0.5985611276543108,0.01,"(18, 18, 18)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18), 'km__n_clusters': 8}",612,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.9102564102564102,0.9514563106796117,0.37662337662337664,0.3709677419354839,0.8947368421052632,0.9260450160771704,0.0034643893368813657,0.00015861216673563233,0.25908386953384926,0.277880152296873
566,0.04573812484741211,0.0004986286163330078,0.627906976744186,0.627907409999567,0.01,"(18, 18, 18)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18), 'km__n_clusters': 9}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0025317096833963712,8.603093841099147e-05,0.0026048519024145646,0.0006462897072953943
567,0.0094879150390625,0.00042591094970703127,0.37209302325581395,0.37209259000043304,0.00316227766017,"(6,)",1,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 1}",846,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0011893646243382448,9.086151756139128e-05,0.00260485190241458,0.0006462897072953789
568,0.018700695037841795,0.0003578662872314453,0.37209302325581395,0.37209259000043304,0.00316227766017,"(6,)",2,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 2}",846,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0014451320668871805,3.349454361540774e-05,0.00260485190241458,0.0006462897072953789
