,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.018764575322469074,0.0005409717559814453,0.2262135922330097,0.2262133966804847,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 1}",1014,0.22608695652173913,0.22627737226277372,0.22740524781341107,0.22561863173216884,0.22514619883040934,0.22674418604651161,0.0014399317186556437,0.00015899105220283186,0.0009255057877086339,0.00046172703695352357
1,0.04448350270589193,0.000453948974609375,0.42135922330097086,0.40287455345784834,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 2}",405,0.4115942028985507,0.3708029197080292,0.40816326530612246,0.42066957787481807,0.4444444444444444,0.4171511627906977,0.008859354871961583,4.166030677120326e-05,0.016336468150626938,0.022723513221814155
2,0.042493979136149086,0.00042438507080078125,0.42718446601941745,0.4257385041005733,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 3}",168,0.4115942028985507,0.4291970802919708,0.43440233236151604,0.4366812227074236,0.43567251461988304,0.4113372093023256,0.005553590644001159,7.587057104023376e-06,0.011076256565020136,0.010631746981665273
3,0.05458188056945801,0.00047469139099121094,0.41650485436893203,0.4262456603882056,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 4}",464,0.43478260869565216,0.4510948905109489,0.43731778425655976,0.4177583697234352,0.37719298245614036,0.40988372093023256,0.0070447663145596345,6.963809047831386e-05,0.027736120563003883,0.017862730318997776
4,0.04730073610941569,0.0005269845326741537,0.3106796116504854,0.30978774005462817,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 5}",902,0.37681159420289856,0.35036496350364965,0.32653061224489793,0.3508005822416303,0.22807017543859648,0.22819767441860464,0.00732183501018171,7.782345040813266e-05,0.06176162894203301,0.057693162788376655
5,0.05482165018717448,0.0004429022471110026,0.4262135922330097,0.42621381982120443,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 6}",172,0.4260869565217391,0.42627737226277373,0.42565597667638483,0.4264919941775837,0.4269005847953216,0.4258720930232558,0.0023468644262517784,1.770765174457288e-05,0.0005153877544269822,0.00025703248161317114
6,0.05795733133951823,0.00047628084818522137,0.2262135922330097,0.2262133966804847,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 7}",1014,0.22608695652173913,0.22627737226277372,0.22740524781341107,0.22561863173216884,0.22514619883040934,0.22674418604651161,0.006463444835809384,6.416556206854075e-05,0.0009255057877086339,0.00046172703695352357
7,0.0850365161895752,0.0005976359049479166,0.41262135922330095,0.4194308740847703,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 8}",507,0.4260869565217391,0.42627737226277373,0.42565597667638483,0.4264919941775837,0.38596491228070173,0.4055232558139535,0.008338698889768539,0.00010326512687111823,0.018794906214431598,0.009834561509175947
8,0.08076739311218262,0.00055694580078125,0.4262135922330097,0.42621381982120443,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 9}",172,0.4260869565217391,0.42627737226277373,0.42565597667638483,0.4264919941775837,0.4269005847953216,0.4258720930232558,0.00926051930042044,0.00013234199915873002,0.0005153877544269822,0.00025703248161317114
9,0.01669160525004069,0.0005943775177001953,0.34757281553398056,0.3475727834983109,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 1}",781,0.34782608695652173,0.34744525547445254,0.3469387755102041,0.34788937409024745,0.347953216374269,0.34738372093023256,0.003229678238837502,8.633057407729884e-05,0.0004510052093832608,0.0002252684727314856
10,0.04383246103922526,0.00044496854146321613,0.4368932038834951,0.4383785461766158,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 2}",85,0.45217391304347826,0.4583941605839416,0.42565597667638483,0.438136826783115,0.4327485380116959,0.4186046511627907,0.0047433599084737545,2.433998240012098e-06,0.011223454450346556,0.01624489840314716
11,0.03786460558573405,0.00046817461649576825,0.34757281553398056,0.3475727834983109,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 3}",781,0.34782608695652173,0.34744525547445254,0.3469387755102041,0.34788937409024745,0.347953216374269,0.34738372093023256,0.0016924060767990314,3.802026793042371e-05,0.0004510052093832608,0.0002252684727314856
12,0.053267717361450195,0.0005574226379394531,0.42815533980582526,0.432050396409757,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 4}",155,0.4115942028985507,0.4394160583941606,0.43440233236151604,0.43377001455604075,0.43859649122807015,0.42296511627906974,0.011809171294113017,8.732436452776163e-05,0.011876923995457343,0.006825256480909155
