,1,2,3,4,5,6,7,8,9
GMM,1.3858903517444257e-15,-0.000936819306598142,0.02221228259140612,0.015361885904028325,0.016064468849301808,0.02033178839292334,0.019368641254905946,0.018275984292596952,0.019778571469454435
Kmeans,1.3858903517444257e-15,0.03731319289739619,0.01752593365320545,0.015579520840557396,0.01820909265151825,0.02133564529230714,0.019390571892475894,0.017781751917726244,0.016530353012527508
