,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0059354305267333984,0.0004061222076416016,0.37209302325581395,0.37209259000043304,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 1}",638,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.001073363091030439,7.43762950610879e-05,0.00260485190241458,0.0006462897072953789
1,0.0077075004577636715,0.00045900344848632814,0.37209302325581395,0.37209259000043304,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 2}",638,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0022107161673729087,0.00010722098884314793,0.00260485190241458,0.0006462897072953789
2,0.00717005729675293,0.0004536151885986328,0.37209302325581395,0.37209259000043304,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 3}",638,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0007724534961520453,7.075315473661926e-05,0.00260485190241458,0.0006462897072953789
3,0.0078086376190185545,0.0004292011260986328,0.37209302325581395,0.37209259000043304,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 4}",638,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.001281634096611617,1.4555957052870877e-05,0.00260485190241458,0.0006462897072953789
4,0.008343982696533202,0.0004388332366943359,0.627906976744186,0.627907409999567,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 5}",130,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.001597237360453765,1.664742256479176e-05,0.0026048519024145646,0.0006462897072953943
5,0.008347225189208985,0.00048761367797851564,0.7235142118863049,0.7228384706765771,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 6}",27,0.7307692307692307,0.7346278317152104,0.7692307692307693,0.7249190938511327,0.6666666666666666,0.6828478964401294,0.7532467532467533,0.7290322580645161,0.6973684210526315,0.7427652733118971,0.0003237209293153327,8.002606177206275e-05,0.03732729914879421,0.02087105421261017
6,0.00934286117553711,0.0004714012145996094,0.37209302325581395,0.37209259000043304,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 7}",638,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0010202268078720932,5.720853681339772e-06,0.00260485190241458,0.0006462897072953789
7,0.009480476379394531,0.0004761219024658203,0.3669250645994832,0.3721648004796129,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 8}",1002,0.21794871794871795,0.16181229773462782,0.10256410256410256,0.19093851132686085,0.19230769230769232,0.16828478964401294,0.6493506493506493,0.6741935483870968,0.6842105263157895,0.6655948553054662,0.0003706508938149839,1.4470259766696394e-05,0.24565146773365407,0.2433025950322544
8,0.010993432998657227,0.0005045413970947265,0.3669250645994832,0.3721648004796129,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 9}",1002,0.21794871794871795,0.16181229773462782,0.10256410256410256,0.19093851132686085,0.19230769230769232,0.16828478964401294,0.6493506493506493,0.6741935483870968,0.6842105263157895,0.6655948553054662,0.0016703922297040725,1.904330249487805e-05,0.24565146773365407,0.2433025950322544
9,0.006461334228515625,0.00040354728698730467,0.37209302325581395,0.37209259000043304,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 1}",638,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0005385325147429249,1.9456241602591684e-05,0.00260485190241458,0.0006462897072953789
10,0.008388042449951172,0.0004568576812744141,0.627906976744186,0.627907409999567,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 2}",130,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0017422461835953416,7.511137341895841e-05,0.0026048519024145646,0.0006462897072953943
