,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
47,0.009684085845947266,0.00028018951416015626,0.4155339805825243,0.41504805126157357,0.0316227766017,"(6, 6, 6)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (6, 6, 6)}",34,0.42028985507246375,0.41433778857837184,0.4251207729468599,0.4131227217496962,0.4057971014492754,0.41798298906439857,0.424390243902439,0.4121212121212121,0.4019607843137255,0.41767554479418884,0.0008254292929166002,6.160987045798194e-06,0.009704056617686668,0.0023788794140263978
48,0.014054489135742188,0.000263214111328125,0.39611650485436894,0.3961324479009674,0.0316227766017,"(12,)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (12,)}",66,0.4057971014492754,0.40704738760631837,0.3864734299516908,0.41676792223572295,0.36231884057971014,0.39003645200486026,0.40487804878048783,0.38545454545454544,0.4215686274509804,0.3813559322033898,0.0054790986587999625,2.029500956061403e-05,0.02026499182158884,0.01352392615014751
49,0.02097344398498535,0.00032596588134765626,0.38737864077669903,0.3939164798241759,0.0316227766017,"(12, 12)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (12, 12)}",91,0.34299516908212563,0.37667071688942894,0.391304347826087,0.36573511543134873,0.40096618357487923,0.41190765492102066,0.4146341463414634,0.4121212121212121,0.3872549019607843,0.40314769975786924,0.004071157073908734,0.00010163103647297724,0.024164975848319788,0.01914113747445066
50,0.013312625885009765,0.000537109375,0.4155339805825243,0.4172451738114361,0.0316227766017,"(12, 12, 12)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (12, 12, 12)}",34,0.38164251207729466,0.425273390036452,0.40096618357487923,0.42284325637910086,0.40096618357487923,0.42162818955042525,0.43414634146341463,0.41333333333333333,0.46078431372549017,0.40314769975786924,0.0016197947384817856,0.0002620324704599493,0.028118181911972556,0.008112248538788011
51,0.013508367538452148,0.00031280517578125,0.36601941747572814,0.3657725554302361,0.0316227766017,"(18,)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (18,)}",105,0.36231884057971014,0.35479951397326853,0.3864734299516908,0.3645200486026732,0.3719806763285024,0.370595382746051,0.3804878048780488,0.3709090909090909,0.3284313725490196,0.36803874092009686,0.002428173039270541,4.9395588606815676e-05,0.020382980474887076,0.00594568194385776
52,0.02998065948486328,0.0003055572509765625,0.4077669902912621,0.40733307461120133,0.0316227766017,"(18, 18)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (18, 18)}",60,0.4444444444444444,0.4313487241798299,0.5024154589371981,0.543134872417983,0.30917874396135264,0.29526123936816523,0.44878048780487806,0.4763636363636364,0.3333333333333333,0.29055690072639223,0.017431181490359153,6.4639141856500785e-06,0.07386600210029631,0.09998086737924544
53,0.03084878921508789,0.0004368305206298828,0.3951456310679612,0.42236701294600254,0.0316227766017,"(18, 18, 18)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (18, 18, 18)}",74,0.34299516908212563,0.3985419198055893,0.4057971014492754,0.47023086269744835,0.463768115942029,0.46537059538274606,0.34146341463414637,0.37333333333333335,0.4215686274509804,0.4043583535108959,0.01215687008320894,0.0001873495197076618,0.047197393764634665,0.0385655411723463
54,0.012023162841796876,0.00029439926147460936,0.4368932038834951,0.44296633179892025,0.01,"(6,)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (6,)}",2,0.4396135265700483,0.4520048602673147,0.45893719806763283,0.44957472660996356,0.41545893719806765,0.4374240583232078,0.43902439024390244,0.43393939393939396,0.43137254901960786,0.44188861985472155,0.004420195212462994,3.823371799523427e-05,0.014086109023246403,0.00690984434392851
55,0.008809375762939452,0.0002660274505615234,0.4242718446601942,0.42452144866206687,0.01,"(6, 6)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (6, 6)}",18,0.4251207729468599,0.4240583232077764,0.42028985507246375,0.4264884568651276,0.3961352657004831,0.43377885783718106,0.43414634146341463,0.4206060606060606,0.44607843137254904,0.41767554479418884,0.0013764080578081582,5.935425618536077e-06,0.016613911783974058,0.005513254837029618
56,0.01081223487854004,0.00034089088439941405,0.4155339805825243,0.41504805126157357,0.01,"(6, 6, 6)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (6, 6, 6)}",34,0.42028985507246375,0.41433778857837184,0.4251207729468599,0.4131227217496962,0.4057971014492754,0.41798298906439857,0.424390243902439,0.4121212121212121,0.4019607843137255,0.41767554479418884,0.0013169789237420114,7.258119440524013e-05,0.009704056617686668,0.0023788794140263978
57,0.016462278366088868,0.0003977298736572266,0.3951456310679612,0.3961324479009674,0.01,"(12,)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (12,)}",74,0.40096618357487923,0.40704738760631837,0.3864734299516908,0.41676792223572295,0.36231884057971014,0.39003645200486026,0.40487804878048783,0.38545454545454544,0.4215686274509804,0.3813559322033898,0.005371930747777251,0.00022864555043646578,0.019890204478760463,0.01352392615014751
58,0.02245950698852539,0.00034694671630859376,0.38737864077669903,0.394159493189911,0.01,"(12, 12)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (12, 12)}",91,0.34299516908212563,0.3778857837181045,0.391304347826087,0.36573511543134873,0.40096618357487923,0.41190765492102066,0.4146341463414634,0.4121212121212121,0.3872549019607843,0.40314769975786924,0.004298974335407657,6.080214158519478e-05,0.024164975848319788,0.018927162069592936
