,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.060785929361979164,0.0008950233459472656,0.45720108695652173,0.46128129459523115,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",4,0.4715447154471545,0.4673469387755102,0.4489795918367347,0.43279022403258655,0.45102040816326533,0.48370672097759676,0.002526613766934406,0.00012244614348495952,0.010197201974096848,0.02122445829350537
1,0.0814362366994222,0.0008454322814941406,0.43410326086956524,0.460914141624063,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",54,0.4268292682926829,0.42653061224489797,0.4346938775510204,0.48370672097759676,0.44081632653061226,0.4725050916496945,0.013918632962171332,0.0001748591831866873,0.005727335696338641,0.024739165228787365
2,0.10940972963968913,0.0007657210032145182,0.43546195652173914,0.45245230475082093,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",50,0.44308943089430897,0.46224489795918366,0.4346938775510204,0.4439918533604888,0.42857142857142855,0.4511201629327902,0.012198337749558948,2.7382754102856226e-05,0.005953723424613339,0.007511074519134862
3,0.11446142196655273,0.0008419354756673177,0.41983695652173914,0.4398755836346759,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",117,0.3800813008130081,0.43673469387755104,0.4530612244897959,0.43279022403258655,0.42653061224489797,0.45010183299389,0.006760857066293315,0.00014236994427773442,0.030176720412170552,0.007408186577792584
4,0.14954304695129395,0.000923315684000651,0.44904891304347827,0.44258143175803927,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",12,0.4329268292682927,0.42244897959183675,0.463265306122449,0.4470468431771894,0.45102040816326533,0.45824847250509165,0.008961485696303003,0.000234243095927781,0.012467833784163933,0.014952276249638477
5,0.20153172810872397,0.0008916854858398438,0.453804347826087,0.44767585241836044,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",8,0.4451219512195122,0.42653061224489797,0.47346938775510206,0.45417515274949083,0.44285714285714284,0.4623217922606925,0.012972527686583099,0.00012183228273074623,0.013921873635040135,0.015317371844334696
6,0.18824640909830728,0.0011676947275797527,0.43410326086956524,0.43105629217063607,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",54,0.44308943089430897,0.4459183673469388,0.43673469387755104,0.42464358452138495,0.42244897959183675,0.4226069246435845,0.004170524559841748,0.0003839798800253209,0.00863179098646591,0.010541914904292463
7,0.18996167182922363,0.0009055932362874349,0.42391304347826086,0.4324126799395929,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",101,0.44715447154471544,0.44387755102040816,0.42448979591836733,0.4185336048879837,0.4,0.434826883910387,0.002846591573659589,6.377101535669131e-05,0.019261539462392223,0.010486505201138478
8,0.2164602279663086,0.0009284019470214844,0.41372282608695654,0.4059305595965474,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",130,0.41260162601626016,0.4357142857142857,0.3979591836734694,0.37372708757637474,0.4306122448979592,0.40835030549898166,0.014243905493147462,4.033151713140583e-05,0.013345163901270487,0.02536394502598021
9,0.046384731928507485,0.0006967385609944662,0.4266304347826087,0.42663036701442286,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",79,0.4268292682926829,0.42653061224489797,0.42653061224489797,0.42668024439918534,0.42653061224489797,0.42668024439918534,0.006120895134358629,0.0001933567653621824,0.00014088316278938667,7.053727398676799e-05
10,0.06628719965616862,0.0006125768025716146,0.42866847826086957,0.44191155077102123,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",71,0.42276422764227645,0.4357142857142857,0.4530612244897959,0.4511201629327902,0.41020408163265304,0.43890020366598775,0.0014500740852812432,5.2680016437740916e-05,0.017977979659509695,0.006640101493107574
11,0.09250609079996745,0.0006196498870849609,0.43410326086956524,0.44261399060642587,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",54,0.4796747967479675,0.4704081632653061,0.39591836734693875,0.43075356415478616,0.42653061224489797,0.42668024439918534,0.0032864726588836914,1.5866333991449687e-05,0.03462070842731956,0.01972367458667504
12,0.11026875178019206,0.0006099541982014974,0.41372282608695654,0.4201601618244039,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",130,0.3882113821138211,0.39591836734693875,0.42653061224489797,0.46741344195519346,0.42653061224489797,0.3971486761710794,0.006529477610083867,4.103447800771582e-06,0.01807609247011705,0.03341688971453253
