,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
50,0.021631717681884766,0.00037860870361328125,0.937984496124031,0.9360431866465664,0.0316227766017,"(12, 12, 12)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (12, 12, 12)}",1,0.9487179487179487,0.941747572815534,0.9615384615384616,0.9288025889967637,0.9102564102564102,0.9385113268608414,0.961038961038961,0.9290322580645162,0.9078947368421053,0.9421221864951769,0.0017943931447509463,3.589763649008828e-05,0.02394900993152841,0.005952568365846351
51,0.01297464370727539,0.0002822399139404297,0.5426356589147286,0.5500662790959189,0.0316227766017,"(18,)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (18,)}",67,0.7564102564102564,0.8155339805825242,0.8205128205128205,0.8025889967637541,0.11538461538461539,0.10679611650485436,0.8571428571428571,0.9032258064516129,0.15789473684210525,0.12218649517684887,0.006300908043983735,5.099313602879223e-05,0.3321380282676456,0.35736032845383564
52,0.010037422180175781,0.00026345252990722656,0.4108527131782946,0.4148652884508549,0.0316227766017,"(18, 18)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (18, 18)}",96,0.2564102564102564,0.3074433656957929,0.28205128205128205,0.30097087378640774,0.2948717948717949,0.2977346278317152,0.33766233766233766,0.3032258064516129,0.8947368421052632,0.864951768488746,0.005704302726314604,4.567393126780927e-05,0.24064474798948152,0.22506541817488782
53,0.006392812728881836,0.00029201507568359374,0.6227390180878553,0.6227398291211113,0.0316227766017,"(18, 18, 18)","{'NN__alpha': 0.031622776601683791, 'NN__hidden_layer_sizes': (18, 18, 18)}",53,0.6282051282051282,0.6213592233009708,0.6282051282051282,0.6213592233009708,0.6153846153846154,0.6245954692556634,0.6103896103896104,0.6258064516129033,0.631578947368421,0.6205787781350482,0.0004407191934277572,4.1851093075585524e-05,0.008284649324888095,0.0020654229611244634
54,0.004250383377075196,0.00025424957275390627,0.648578811369509,0.6485839703612102,0.01,"(6,)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (6,)}",38,0.6538461538461539,0.6472491909385113,0.6153846153846154,0.656957928802589,0.6538461538461539,0.6472491909385113,0.6623376623376623,0.6451612903225806,0.6578947368421053,0.6463022508038585,0.0010806250977005976,3.9284436991719454e-05,0.016969740385634122,0.00425693399003776
55,0.006186437606811523,0.0002684593200683594,0.8268733850129198,0.8268518453248314,0.01,"(6, 6)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (6, 6)}",14,0.7948717948717948,0.8349514563106796,0.8589743589743589,0.8187702265372169,0.8846153846153846,0.8122977346278317,0.8441558441558441,0.8225806451612904,0.75,0.8456591639871383,0.001417918682476752,4.259172918289111e-05,0.048021354471177155,0.011955724859944757
56,0.008494138717651367,0.00027446746826171876,0.6563307493540051,0.6563176348046991,0.01,"(6, 6, 6)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (6, 6, 6)}",27,0.6282051282051282,0.6537216828478964,0.6538461538461539,0.6472491909385113,0.6794871794871795,0.656957928802589,0.6753246753246753,0.6580645161290323,0.6447368421052632,0.6655948553054662,0.001161427147815607,4.455976271393942e-05,0.019155536717857826,0.005975015174894851
57,0.005600452423095703,0.0003451824188232422,0.4289405684754522,0.42309377862681263,0.01,"(12,)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (12,)}",83,0.358974358974359,0.39805825242718446,0.41025641025641024,0.3851132686084142,0.3717948717948718,0.3948220064724919,0.5844155844155844,0.5548387096774193,0.42105263157894735,0.38263665594855306,0.0020050925561981817,0.00020904191868713424,0.08085124637835117,0.06612427004818823
58,0.0052340984344482425,0.0002621650695800781,0.37209302325581395,0.37209259000043304,0.01,"(12, 12)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (12, 12)}",103,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0005718269015601333,4.1094013310181946e-05,0.00260485190241458,0.0006462897072953789
59,0.01854095458984375,0.00030078887939453123,0.937984496124031,0.9360431866465664,0.01,"(12, 12, 12)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (12, 12, 12)}",1,0.9487179487179487,0.941747572815534,0.9615384615384616,0.9288025889967637,0.9102564102564102,0.9385113268608414,0.961038961038961,0.9290322580645162,0.9078947368421053,0.9421221864951769,0.0026028967554954942,4.607900279351232e-05,0.02394900993152841,0.005952568365846351
60,0.014486885070800782,0.0002391815185546875,0.5426356589147286,0.5500662790959189,0.01,"(18,)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18,)}",67,0.7564102564102564,0.8155339805825242,0.8205128205128205,0.8025889967637541,0.11538461538461539,0.10679611650485436,0.8571428571428571,0.9032258064516129,0.15789473684210525,0.12218649517684887,0.007578626705069804,4.556562671051285e-05,0.3321380282676456,0.35736032845383564
