,2,5,10,15,20,25,30,35,40
GMM,0.5988008327064918,0.32076642907094927,0.28876621859709384,0.24728959575843823,0.2503998681700036,0.24224031377609417,0.21109384269292436,0.20734992121613938,0.2004928444735998
Kmeans,0.6965461651887503,0.46709833153631997,0.28661768336024207,0.2561033738505639,0.22614469379554647,0.21297923985914852,0.19799528676255554,0.189407504378328,0.1849958694298111
