,1,2,3,4,5,6,7,8,9
GMM,6.649777696156869e-16,0.6355418343279359,0.4551717487056892,0.4175334478275581,0.3736593617224724,0.3677359187768797,0.37323977501123723,0.33133028793272323,0.3402903021997102
Kmeans,6.649777696156869e-16,0.7651348597546854,0.5929254923863878,0.4910651029388407,0.4515892373239356,0.4237252400289074,0.37112124824642756,0.3100166688374229,0.2974479878098625
