,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.009577417373657226,0.00047235488891601564,0.627906976744186,0.627907409999567,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 2}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0018300522640726819,3.800377193598587e-05,0.0026048519024145646,0.0006462897072953943
11,0.010895442962646485,0.0006162643432617188,0.37209302325581395,0.37209259000043304,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 3}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0009528497278171021,0.00017995757278172218,0.00260485190241458,0.0006462897072953789
12,0.014409971237182618,0.000500631332397461,0.627906976744186,0.627907409999567,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 4}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0015217074610135695,5.873813200277656e-06,0.0026048519024145646,0.0006462897072953943
13,0.012697601318359375,0.0005083084106445312,0.6976744186046512,0.7227485701069696,10.0,"(6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 5}",66,0.6410256410256411,0.7216828478964401,0.9102564102564102,0.9255663430420712,0.34615384615384615,0.3268608414239482,0.9090909090909091,0.9258064516129032,0.6842105263157895,0.7138263665594855,0.0009190809133274746,4.317944115704259e-06,0.20877926852123826,0.2187123167367611
14,0.020094633102416992,0.0005579471588134765,0.627906976744186,0.627907409999567,10.0,"(6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 6}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.010507245704489,5.415228641992807e-05,0.0026048519024145646,0.0006462897072953943
15,0.026025390625,0.0008240222930908203,0.627906976744186,0.627907409999567,10.0,"(6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 7}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.012757882441096522,0.000327291744162829,0.0026048519024145646,0.0006462897072953943
16,0.02809176445007324,0.0007374763488769531,0.37209302325581395,0.37209259000043304,10.0,"(6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 8}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.011159565215846448,0.00013673960471326696,0.00260485190241458,0.0006462897072953789
17,0.037574386596679686,0.0007611274719238281,0.661498708010336,0.6692023246188658,10.0,"(6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 9}",105,0.6153846153846154,0.6310679611650486,0.6153846153846154,0.627831715210356,0.7051282051282052,0.7313915857605178,0.6103896103896104,0.6290322580645161,0.7631578947368421,0.7266881028938906,0.01436743417989998,0.00018840961499927246,0.06156391379366686,0.04889071517388572
18,0.009053421020507813,0.0005614757537841797,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_components': 1}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0005260631558376179,0.00011216999984799634,0.00260485190241458,0.0006462897072953789
19,0.011602830886840821,0.0005976200103759765,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_components': 2}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.002378518571198795,0.00012786480643490726,0.0026048519024145646,0.0006462897072953943
20,0.013515853881835937,0.0005630970001220704,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_components': 3}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.001862377643297017,0.00010541600298035528,0.0026048519024145646,0.0006462897072953943
21,0.018410110473632814,0.0007479667663574218,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_components': 4}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0009116018673898709,0.0001494227193369052,0.0026048519024145646,0.0006462897072953943
22,0.019464969635009766,0.0008340835571289063,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_components': 5}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0025438406616160414,0.000153359355381136,0.0026048519024145646,0.0006462897072953943
23,0.031608963012695314,0.0008734226226806641,0.6408268733850129,0.6045646945404755,10.0,"(6, 6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_components': 6}",143,0.48717948717948717,0.40129449838187703,0.6794871794871795,0.6666666666666666,0.6794871794871795,0.6375404530744336,0.6883116883116883,0.6870967741935484,0.6710526315789473,0.6302250803858521,0.016303605592348506,0.00028411207174830114,0.07738625277738549,0.10366564311554914
