,cancer log-likelihood,contra log-likelihood
1,-2.837877066409845,-9.932569732434459
2,-1.2066446312077146,-8.368621840420952
3,-1.0171649686881434,-6.7304069722877475
4,-0.9721503405172635,-4.373750603784113
5,-0.9697070509887741,-2.9137865049745213
6,-0.9588737104430461,0.5549550428941175
7,-0.9022326375918,2.4488950311086333
8,-0.8919507461780104,4.790525174634328
9,-0.8550397977876382,5.40230319562208
