,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.023085880279541015,0.0003832340240478516,0.4702842377260982,0.47182866190746164,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 3}",689,0.6923076923076923,0.686084142394822,0.16666666666666666,0.1715210355987055,0.14102564102564102,0.14563106796116504,0.6883116883116883,0.6870967741935484,0.6710526315789473,0.6688102893890675,0.001366369579064725,4.906095930821221e-06,0.26026738649715014,0.25598323123475863
12,0.03430056571960449,0.0004137516021728516,0.5193798449612403,0.5174328154198509,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 4}",675,0.2948717948717949,0.2783171521035599,0.717948717948718,0.7605177993527508,0.7692307692307693,0.7055016181229773,0.12987012987012986,0.11935483870967742,0.6842105263157895,0.7234726688102894,0.007449305525964811,4.000962124634485e-05,0.2573133174473464,0.26553906723262183
13,0.04041337966918945,0.0004892349243164062,0.5452196382428941,0.5524694996994028,10.0,"(6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 5}",648,0.7435897435897436,0.7378640776699029,0.5,0.5598705501618123,0.6794871794871795,0.6634304207119741,0.15584415584415584,0.16774193548387098,0.6447368421052632,0.6334405144694534,0.003350289957749096,0.0001013583530204676,0.20997057198177413,0.20065385866256
14,0.038316869735717775,0.0004562854766845703,0.627906976744186,0.627907409999567,10.0,"(6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 6}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.004028534035765866,7.772217495617026e-05,0.0026048519024145646,0.0006462897072953943
15,0.04789590835571289,0.0005576610565185547,0.627906976744186,0.627907409999567,10.0,"(6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 7}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0022317310032723575,0.0001095418566021278,0.0026048519024145646,0.0006462897072953943
16,0.04428386688232422,0.000450897216796875,0.4780361757105943,0.49094739329636206,10.0,"(6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 8}",688,0.358974358974359,0.3365695792880259,0.34615384615384615,0.343042071197411,0.8846153846153846,0.9158576051779935,0.16883116883116883,0.23225806451612904,0.631578947368421,0.6270096463022508,0.004446869786739571,6.300161216236364e-05,0.2516601190068047,0.24967590490164876
17,0.04312124252319336,0.00043802261352539064,0.4496124031007752,0.4504263916008659,10.0,"(6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 9}",741,0.3717948717948718,0.37216828478964403,0.34615384615384615,0.3559870550161812,0.7948717948717948,0.7928802588996764,0.37662337662337664,0.3709677419354839,0.35526315789473684,0.36012861736334406,0.003672429792570114,5.678996429653189e-05,0.17381478645257387,0.17133892484957391
18,0.010770320892333984,0.00039181709289550783,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 1}",755,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0006017924294948296,1.423388869003992e-05,0.00260485190241458,0.0006462897072953789
19,0.020833206176757813,0.00047130584716796874,0.6925064599483204,0.6943907576494535,10.0,"(6, 6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 2}",102,0.6282051282051282,0.656957928802589,0.6410256410256411,0.656957928802589,0.7307692307692307,0.7184466019417476,0.7532467532467533,0.7129032258064516,0.7105263157894737,0.7266881028938906,0.002105321690166593,7.759232201001415e-05,0.0496025797959194,0.030877004332268504
20,0.026118135452270506,0.0004878520965576172,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 3}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0015628533984073192,0.0001001571904912068,0.0026048519024145646,0.0006462897072953943
21,0.03311004638671875,0.0004811286926269531,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 4}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.002567121706850467,0.00012341214461090232,0.0026048519024145646,0.0006462897072953943
22,0.03514175415039063,0.0004708290100097656,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 5}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0014297575028600336,0.00010846912408712093,0.0026048519024145646,0.0006462897072953943
23,0.038870382308959964,0.0004706382751464844,0.58656330749354,0.5674676081688608,10.0,"(6, 6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 6}",623,0.9487179487179487,0.8867313915857605,0.34615384615384615,0.3365695792880259,0.6666666666666666,0.656957928802589,0.6623376623376623,0.6516129032258065,0.3026315789473684,0.3054662379421222,0.006159072722658153,8.169182210273025e-05,0.23738359046712346,0.21862155854844892
24,0.03929128646850586,0.0004511356353759766,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 7}",755,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0018903918191290052,6.233255749248078e-05,0.00260485190241458,0.0006462897072953789
25,0.04005532264709473,0.0004344463348388672,0.46770025839793283,0.47112171621402527,10.0,"(6, 6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 8}",702,0.8461538461538461,0.8673139158576052,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.004136469764113121,5.129101280497687e-05,0.19016093439914877,0.19809715046553558
26,0.042472457885742186,0.0004979610443115234,0.7286821705426356,0.7181682733766824,10.0,"(6, 6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 9}",50,0.9743589743589743,0.9611650485436893,0.8717948717948718,0.8673139158576052,0.6794871794871795,0.6796116504854369,0.7662337662337663,0.7354838709677419,0.34210526315789475,0.34726688102893893,0.0027907276155031,8.175325449162069e-05,0.21542764874186823,0.21006957959058237
27,0.009534263610839843,0.00034942626953125,0.37209302325581395,0.37209259000043304,10.0,"(12,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_clusters': 1}",755,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0010783665490680678,7.4828498123809976e-06,0.00260485190241458,0.0006462897072953789
28,0.019510459899902344,0.0003855705261230469,0.627906976744186,0.627907409999567,10.0,"(12,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_clusters': 2}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0021057021434050115,5.1318933181340455e-05,0.0026048519024145646,0.0006462897072953943
29,0.025812959671020506,0.000374603271484375,0.6098191214470284,0.6070440463111126,10.0,"(12,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_clusters': 3}",584,0.3717948717948718,0.37216828478964403,0.9743589743589743,0.9546925566343042,0.9487179487179487,0.9644012944983819,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0024091318195613724,2.2722879156117278e-05,0.2891626343919426,0.2878344890473714
30,0.028110170364379884,0.00038661956787109373,0.6563307493540051,0.6517783777415025,10.0,"(12,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_clusters': 4}",141,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.7662337662337663,0.7483870967741936,0.631578947368421,0.6270096463022508,0.003003449956452524,3.0163333160297045e-05,0.0547893591894925,0.04830540878491574
31,0.03640422821044922,0.0004376888275146484,0.4108527131782946,0.4178321348045312,10.0,"(12,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_clusters': 5}",742,0.34615384615384615,0.3365695792880259,0.3333333333333333,0.343042071197411,0.32051282051282054,0.3106796116504854,0.7402597402597403,0.7483870967741936,0.3157894736842105,0.3504823151125402,0.00505320237604209,8.836751053148244e-05,0.16451174485470052,0.16582002343324956
32,0.03496694564819336,0.00038785934448242186,0.627906976744186,0.627907409999567,10.0,"(12,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_clusters': 6}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.001939436602888244,2.209943466316584e-05,0.0026048519024145646,0.0006462897072953943
33,0.036465787887573244,0.00041337013244628905,0.4573643410852713,0.45544555698441364,10.0,"(12,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_clusters': 7}",739,0.3333333333333333,0.3042071197411003,0.6666666666666666,0.6666666666666666,0.3076923076923077,0.29449838187702265,0.6753246753246753,0.6870967741935484,0.3026315789473684,0.3247588424437299,0.0020760856061520887,8.5423536996833e-05,0.1749261178742139,0.18118096977451195
34,0.04028840065002441,0.0004949569702148438,0.627906976744186,0.627907409999567,10.0,"(12,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_clusters': 8}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.002766146104150778,0.00010076732405866427,0.0026048519024145646,0.0006462897072953943
35,0.042189502716064455,0.000544595718383789,0.6718346253229974,0.6699786074105702,10.0,"(12,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_clusters': 9}",104,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.8461538461538461,0.8381877022653722,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0026875421045702017,2.2662761372749577e-05,0.08762029342123191,0.08410702203697633
36,0.011560344696044922,0.00044846534729003906,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_clusters': 1}",755,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0013179358242399854,6.582218403270813e-05,0.00260485190241458,0.0006462897072953789
37,0.021548748016357422,0.0004885673522949218,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_clusters': 2}",755,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.00386624089505347,8.024213091335503e-05,0.00260485190241458,0.0006462897072953789
38,0.02439889907836914,0.00040369033813476564,0.627906976744186,0.627907409999567,10.0,"(12, 12)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_clusters': 3}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.001094764122894306,1.4712107143486631e-05,0.0026048519024145646,0.0006462897072953943
39,0.028916215896606444,0.00046138763427734376,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_clusters': 4}",755,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.002668394028383083,0.00011939019781266864,0.00260485190241458,0.0006462897072953789
40,0.038591432571411136,0.00040411949157714844,0.6537467700258398,0.6544071654600816,10.0,"(12, 12)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_clusters': 5}",156,0.6282051282051282,0.6375404530744336,0.6666666666666666,0.6440129449838188,0.6794871794871795,0.7055016181229773,0.6233766233766234,0.6290322580645161,0.6710526315789473,0.6559485530546624,0.0021432124421127997,6.967372511006573e-06,0.023259449892803666,0.027016405016139625
41,0.03366274833679199,0.000408172607421875,0.627906976744186,0.627907409999567,10.0,"(12, 12)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_clusters': 6}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.001989093883932627,1.0254770835688862e-05,0.0026048519024145646,0.0006462897072953943
42,0.041169023513793944,0.0004864215850830078,0.627906976744186,0.627907409999567,10.0,"(12, 12)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_clusters': 7}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.005319668609303264,9.984034136432955e-05,0.0026048519024145646,0.0006462897072953943
43,0.042492341995239255,0.00046415328979492186,0.6666666666666666,0.674379901908952,10.0,"(12, 12)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_clusters': 8}",117,0.6410256410256411,0.6601941747572816,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.8051948051948052,0.8290322580645161,0.631578947368421,0.6270096463022508,0.004424073790136629,6.582691633903575e-05,0.06920090235455104,0.07835304027973387
44,0.04312114715576172,0.0005019664764404297,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_clusters': 9}",755,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0015886567664159497,9.387512885680515e-05,0.00260485190241458,0.0006462897072953789
45,0.012152624130249024,0.0004288673400878906,0.627906976744186,0.627907409999567,10.0,"(12, 12, 12)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'km__n_clusters': 1}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0014644085823199656,4.753432714677459e-05,0.0026048519024145646,0.0006462897072953943
46,0.020862054824829102,0.0004352092742919922,0.627906976744186,0.627907409999567,10.0,"(12, 12, 12)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'km__n_clusters': 2}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0024572409032998566,4.871180395562258e-05,0.0026048519024145646,0.0006462897072953943
47,0.0250302791595459,0.0004521846771240234,0.37209302325581395,0.37209259000043304,10.0,"(12, 12, 12)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'km__n_clusters': 3}",755,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0016651799617110835,9.090730031235248e-05,0.00260485190241458,0.0006462897072953789
48,0.030737018585205077,0.00047087669372558594,0.627906976744186,0.627907409999567,10.0,"(12, 12, 12)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'km__n_clusters': 4}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.002587177630979875,5.402104138399454e-05,0.0026048519024145646,0.0006462897072953943
49,0.03893280029296875,0.0004215717315673828,0.689922480620155,0.6945740766662336,10.0,"(12, 12, 12)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'km__n_clusters': 5}",103,0.6282051282051282,0.627831715210356,0.7435897435897436,0.7864077669902912,0.8205128205128205,0.8025889967637541,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.003828532545211837,1.1750335768655644e-05,0.07959266442731987,0.0817506876924538
50,0.03574252128601074,0.00045828819274902345,0.37209302325581395,0.37209259000043304,10.0,"(12, 12, 12)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'km__n_clusters': 6}",755,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0019624559080903816,7.133926923529099e-05,0.00260485190241458,0.0006462897072953789
51,0.03991732597351074,0.00043349266052246095,0.3281653746770026,0.3288667835488201,10.0,"(12, 12, 12)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'km__n_clusters': 7}",1015,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.15584415584415584,0.15483870967741936,0.3684210526315789,0.3729903536977492,0.001477783350332119,2.1895809864425487e-05,0.0858920451865429,0.08701461942363985
52,0.040662384033203124,0.00046977996826171877,0.6382428940568475,0.645337352038506,10.0,"(12, 12, 12)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'km__n_clusters': 8}",189,0.6410256410256411,0.6666666666666666,0.6282051282051282,0.6375404530744336,0.6282051282051282,0.6310679611650486,0.6233766233766234,0.6290322580645161,0.6710526315789473,0.662379421221865,0.003967981516951181,8.370639655891995e-05,0.017249642616790687,0.01597269559851163
53,0.042369937896728514,0.0004374980926513672,0.7545219638242894,0.7462163581978128,10.0,"(12, 12, 12)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'km__n_clusters': 9}",14,0.6410256410256411,0.6601941747572816,0.7948717948717948,0.7572815533980582,0.8974358974358975,0.8802588996763754,0.7662337662337663,0.7709677419354839,0.6710526315789473,0.662379421221865,0.004702842884140332,4.3084025016048094e-05,0.09185019169494625,0.08140137654016251
54,0.009887027740478515,0.00036163330078125,0.1111111111111111,0.11434642165052236,10.0,"(18,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18,), 'km__n_clusters': 1}",1041,0.11538461538461539,0.11003236245954692,0.10256410256410256,0.12297734627831715,0.10256410256410256,0.11326860841423948,0.09090909090909091,0.11612903225806452,0.14473684210526316,0.10932475884244373,0.0012928210058813334,2.917682369380637e-06,0.018340611749786746,0.004952987905141356
55,0.025031042098999024,0.0003834247589111328,0.7571059431524548,0.7704744737365935,10.0,"(18,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18,), 'km__n_clusters': 2}",1,0.6282051282051282,0.627831715210356,0.6282051282051282,0.6245954692556634,0.8205128205128205,0.8576051779935275,0.8831168831168831,0.867741935483871,0.8289473684210527,0.8745980707395499,0.0060469654806754956,1.8736363373499772e-05,0.10807828050836074,0.11791699003979297
56,0.02279801368713379,0.00036420822143554685,0.6459948320413437,0.6440427999485745,10.0,"(18,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18,), 'km__n_clusters': 3}",157,0.6410256410256411,0.6601941747572816,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6753246753246753,0.6548387096774193,0.6578947368421053,0.6495176848874598,0.0011339227665893843,5.112619458648761e-06,0.01820757175865182,0.013660098659659382
57,0.03040604591369629,0.00041599273681640624,0.627906976744186,0.627907409999567,10.0,"(18,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18,), 'km__n_clusters': 4}",227,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0035965805251026287,8.092425313583568e-05,0.0026048519024145646,0.0006462897072953943
