,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
951,0.018895864486694336,0.0003729343414306641,0.4262135922330097,0.4262140074230608,0.000316227766017,"(12, 12, 12)",6,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 6}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.00414747091799156,7.271414888972378e-06,0.0016094382569135867,0.0004017042287733152
952,0.018472814559936525,0.00039725303649902345,0.2262135922330097,0.22621324177672383,0.000316227766017,"(12, 12, 12)",7,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 7}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.0026241244878413158,4.473266285037345e-05,0.0010910057940652807,0.00027238332237182423
953,0.02036151885986328,0.0004539966583251953,0.2262135922330097,0.22621324177672383,0.000316227766017,"(12, 12, 12)",8,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 8}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.005799540418949962,9.783734075151987e-05,0.0010910057940652807,0.00027238332237182423
954,0.02175765037536621,0.00042595863342285154,0.34757281553398056,0.34757275080021544,0.000316227766017,"(12, 12, 12)",9,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 9}",614,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.005158717271353482,5.3223358035382255e-05,0.0006192993286040435,0.00015431232219401302
955,0.021835803985595703,0.0003870487213134766,0.4262135922330097,0.4262140074230608,0.000316227766017,"(12, 12, 12)",10,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 10}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0016378189236897992,1.236526189728935e-05,0.0016094382569135867,0.0004017042287733152
956,0.027155160903930664,0.0004459857940673828,0.2262135922330097,0.22621324177672383,0.000316227766017,"(12, 12, 12)",11,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 11}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.0037294735347453453,6.61278073575127e-05,0.0010910057940652807,0.00027238332237182423
957,0.009069585800170898,0.0003289222717285156,0.4262135922330097,0.4262140074230608,0.000316227766017,"(18,)",1,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 1}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0004926504339812182,8.121084182488438e-06,0.0016094382569135867,0.0004017042287733152
958,0.009899616241455078,0.00033702850341796873,0.4262135922330097,0.4262140074230608,0.000316227766017,"(18,)",2,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 2}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0010278581156494466,1.1669950155998022e-05,0.0016094382569135867,0.0004017042287733152
959,0.012722539901733398,0.0003800392150878906,0.34757281553398056,0.34757275080021544,0.000316227766017,"(18,)",3,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 3}",614,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.002293462707314811,7.221226080093759e-05,0.0006192993286040435,0.00015431232219401302
960,0.011097097396850586,0.0003666400909423828,0.34563106796116505,0.34781576416595056,0.000316227766017,"(18,)",4,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 4}",964,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34299516908212563,0.3487241798298906,0.34146341463414637,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0006746722190948861,6.3508444411211e-05,0.002817537055523422,0.0004786487282323316
961,0.011420583724975586,0.00032477378845214845,0.34757281553398056,0.34757275080021544,0.000316227766017,"(18,)",5,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 5}",614,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0010704565209541754,7.113349262698751e-06,0.0006192993286040435,0.00015431232219401302
962,0.015798330307006836,0.0004039764404296875,0.4262135922330097,0.4262140074230608,0.000316227766017,"(18,)",6,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 6}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.004364709755887767,8.041439856947858e-05,0.0016094382569135867,0.0004017042287733152
963,0.015369176864624023,0.0003569602966308594,0.4262135922330097,0.4262140074230608,0.000316227766017,"(18,)",7,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 7}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0031786626171705227,1.8374881376832697e-05,0.0016094382569135867,0.0004017042287733152
964,0.017234420776367186,0.00038580894470214845,0.2262135922330097,0.22621324177672383,0.000316227766017,"(18,)",8,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 8}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.004553562329631682,6.392986918234363e-05,0.0010910057940652807,0.00027238332237182423
965,0.02135024070739746,0.00042643547058105467,0.4097087378640777,0.41722428026079406,0.000316227766017,"(18,)",9,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 9}",469,0.4057971014492754,0.4106925880923451,0.4251207729468599,0.41433778857837184,0.4106280193236715,0.4131227217496962,0.3804878048780488,0.4218181818181818,0.4264705882352941,0.4261501210653753,0.004757667994258969,7.985045060174846e-05,0.016630442371983363,0.005806757866894856
966,0.019025182723999022,0.000435638427734375,0.4262135922330097,0.4262140074230608,0.000316227766017,"(18,)",10,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 10}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0020785741535075284,7.794900648317383e-05,0.0016094382569135867,0.0004017042287733152
967,0.026061439514160158,0.000502777099609375,0.42524271844660194,0.42499894059438514,0.000316227766017,"(18,)",11,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 11}",380,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.42162818955042525,0.42028985507246375,0.425273390036452,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.005713689329913686,0.00012342111673883477,0.002908588372154205,0.0017429134277298392
968,0.011871814727783203,0.0003975868225097656,0.34757281553398056,0.34757275080021544,0.000316227766017,"(18, 18)",1,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 1}",614,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0008219024394507769,3.48155133358802e-05,0.0006192993286040435,0.00015431232219401302
969,0.016361236572265625,0.0004909992218017578,0.4155339805825243,0.42378387376570964,0.000316227766017,"(18, 18)",2,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 2}",433,0.4251207729468599,0.4106925880923451,0.3719806763285024,0.43013365735115433,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.002414927215166891,6.638193238559309e-05,0.021895057721126168,0.006743983275191781
970,0.01554422378540039,0.0003821849822998047,0.34757281553398056,0.34757275080021544,0.000316227766017,"(18, 18)",3,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 3}",614,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0028278402603173548,3.411269167847822e-05,0.0006192993286040435,0.00015431232219401302
971,0.02300119400024414,0.00044360160827636717,0.4145631067961165,0.41553730640305186,0.000316227766017,"(18, 18)",4,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 4}",443,0.42995169082125606,0.42770352369380316,0.3526570048309179,0.3997569866342649,0.4251207729468599,0.4204131227217497,0.4292682926829268,0.4254545454545455,0.4362745098039216,0.4043583535108959,0.0018279032110836242,5.766035899547066e-05,0.03125038845237863,0.011350150114550352
972,0.014457225799560547,0.00040121078491210936,0.4262135922330097,0.4262140074230608,0.000316227766017,"(18, 18)",5,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 5}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0007865884573424151,6.75332398829643e-05,0.0016094382569135867,0.0004017042287733152
973,0.018934965133666992,0.00044846534729003906,0.2262135922330097,0.22621324177672383,0.000316227766017,"(18, 18)",6,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 6}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.0035179518754154364,9.703548299780552e-05,0.0010910057940652807,0.00027238332237182423
974,0.025766277313232423,0.0003948211669921875,0.3174757281553398,0.3218156883858636,0.000316227766017,"(18, 18)",7,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 7}",1011,0.2028985507246377,0.22964763061968407,0.33816425120772947,0.3353584447144593,0.34782608695652173,0.35236938031591736,0.35609756097560974,0.3466666666666667,0.3431372549019608,0.3450363196125908,0.003087474747541921,3.728031103876088e-05,0.05776485362213312,0.04640830539462255
975,0.020200586318969725,0.00038962364196777345,0.34368932038834954,0.3444232858120866,0.000316227766017,"(18, 18)",8,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 8}",979,0.3526570048309179,0.3450789793438639,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3235294117647059,0.3341404358353511,0.0046920747233591105,1.601093928043316e-05,0.01024380162242664,0.005237405675846968
976,0.020837163925170897,0.0004218578338623047,0.2262135922330097,0.22621324177672383,0.000316227766017,"(18, 18)",9,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 9}",1050,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.004246999112798173,6.795583660025174e-05,0.0010910057940652807,0.00027238332237182423
977,0.02118082046508789,0.00043978691101074217,0.34951456310679613,0.3466021690757156,0.000316227766017,"(18, 18)",10,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 10}",597,0.34782608695652173,0.34750911300121506,0.357487922705314,0.3450789793438639,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3466666666666667,0.3480392156862745,0.34624697336561744,0.001364809719891923,7.983606946224429e-05,0.004044449588757385,0.0009050442485237801
978,0.03273749351501465,0.0005540847778320312,0.24951456310679612,0.2505145783502354,0.000316227766017,"(18, 18)",11,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'ica__n_components': 11}",1027,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.34299516908212563,0.34750911300121506,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.0062448696386262345,9.48119676418455e-05,0.046892872070868466,0.048497917690629944
979,0.014152336120605468,0.0004492282867431641,0.4262135922330097,0.4262140074230608,0.000316227766017,"(18, 18, 18)",1,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 1}",4,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0009621220206141612,5.45986666889683e-05,0.0016094382569135867,0.0004017042287733152
980,0.017215824127197264,0.00047440528869628905,0.3786407766990291,0.3791071183623442,0.000316227766017,"(18, 18, 18)",2,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 2}",542,0.34782608695652173,0.34750911300121506,0.4251207729468599,0.4264884568651276,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.4264705882352941,0.4261501210653753,0.0032600469306556194,7.920097255131974e-05,0.038426158001905845,0.038548960691636915
981,0.017583131790161133,0.00045166015625,0.34757281553398056,0.34757275080021544,0.000316227766017,"(18, 18, 18)",3,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'ica__n_components': 3}",614,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0018708668500090656,0.00010042111305003832,0.0006192993286040435,0.00015431232219401302
