,1,2,3,4,5,6,7,8,9
GMM,1.3858903517444257e-15,-0.000936819306598142,-0.0007659132102865993,0.015361885904028325,0.014217501855697225,0.015360266281198848,0.012787749979836895,0.02011730375205132,0.01910184025181383
Kmeans,1.3858903517444257e-15,0.007882230284515204,0.006997828292800278,0.015361885904028325,0.016395960418905325,0.022187822988976424,0.023092950171751062,0.02096913217238206,0.01989823665092531
