,1,2,3,4,5,6,7,8,9
GMM,0.627906976744186,0.9198966408268734,0.9069767441860465,0.9069767441860465,0.9018087855297158,0.9018087855297158,0.9069767441860465,0.958656330749354,0.9638242894056848
Kmeans,0.627906976744186,0.9638242894056848,0.9560723514211886,0.9560723514211886,0.9638242894056848,0.9560723514211886,0.9328165374677002,0.9612403100775194,0.9612403100775194
