,cancer SSE (left),contra SSE (left)
1,774.0,7210.0
2,444.14975915479897,6192.476478896553
3,187.61759711469455,5207.33006353447
4,123.9402316704479,4236.2372931298405
5,98.45731976670135,3604.7207115776155
6,82.22570721906465,3022.150042882943
7,71.97120582264606,2699.065316389708
8,62.884265006129894,2437.913943964387
9,53.9202999049059,2249.4212410399764
