,1,2,3,4,5,6,7,8,9
GMM,0.4262135922330097,0.4262135922330097,0.4262135922330097,0.429126213592233,0.4368932038834951,0.43106796116504853,0.4475728155339806,0.45048543689320386,0.45436893203883494
Kmeans,0.4262135922330097,0.4262135922330097,0.4262135922330097,0.429126213592233,0.42718446601941745,0.4330097087378641,0.44660194174757284,0.45145631067961167,0.45048543689320386
