,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.007216215133666992,0.0005704402923583984,0.37209302325581395,0.37209259000043304,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 1}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0011298211262615904,0.00010420965996489875,0.00260485190241458,0.0006462897072953789
1,0.010890865325927734,0.0005245685577392578,0.37209302325581395,0.37209259000043304,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 2}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.001777268627933559,0.00010772261157898853,0.00260485190241458,0.0006462897072953789
2,0.011048603057861327,0.0005404949188232422,0.37209302325581395,0.37209259000043304,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 3}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.001392735106972534,0.00010761856551459629,0.00260485190241458,0.0006462897072953789
3,0.009268951416015626,0.0008107662200927734,0.37209302325581395,0.37209259000043304,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 4}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0005295923885651837,0.00022913812156820387,0.00260485190241458,0.0006462897072953789
4,0.013665866851806641,0.0005097389221191406,0.627906976744186,0.627907409999567,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 5}",156,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0031958787941661114,1.8955701498571336e-05,0.0026048519024145646,0.0006462897072953943
5,0.01689739227294922,0.0006445884704589844,0.6821705426356589,0.6758016950933329,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 6}",117,0.6282051282051282,0.6634304207119741,0.7435897435897436,0.7216828478964401,0.7051282051282052,0.7184466019417476,0.6883116883116883,0.6645161290322581,0.6447368421052632,0.6109324758842444,0.002114753778967774,0.00014122098989938502,0.04166772650345474,0.041017304383848936
6,0.020966005325317384,0.0006084918975830078,0.37209302325581395,0.37209259000043304,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 7}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.003109740318183799,0.00011657409560989655,0.00260485190241458,0.0006462897072953789
7,0.023340749740600585,0.000646209716796875,0.7803617571059431,0.7623954732166325,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 8}",49,0.8974358974358975,0.8381877022653722,0.782051282051282,0.7766990291262136,0.7307692307692307,0.7540453074433657,0.8051948051948052,0.7870967741935484,0.6842105263157895,0.6559485530546624,0.007816667929564328,8.8465129440765e-05,0.07209063029771459,0.05993309610924034
8,0.023084592819213868,0.0006688117980957031,0.7260981912144703,0.7183702290883494,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 9}",88,0.7564102564102564,0.7216828478964401,0.717948717948718,0.7152103559870551,0.717948717948718,0.7475728155339806,0.7402597402597403,0.6967741935483871,0.6973684210526315,0.7106109324758842,0.005533168011162873,0.00013257705807467288,0.020345930637706396,0.0167352605684052
9,0.007771205902099609,0.00047793388366699217,0.37209302325581395,0.37209259000043304,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 1}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.000952789496987536,7.710909491035088e-05,0.00260485190241458,0.0006462897072953789
10,0.011829519271850586,0.0007121562957763672,0.627906976744186,0.627907409999567,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 2}",156,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0017295994116889694,0.0001242842917125929,0.0026048519024145646,0.0006462897072953943
