,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.006831073760986328,0.00035572052001953125,0.37209302325581395,0.37209259000043304,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'ica__n_components': 3}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0007278149664388848,7.927208015707592e-05,0.00260485190241458,0.0006462897072953789
12,0.010939979553222656,0.00033698081970214846,0.627906976744186,0.627907409999567,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'ica__n_components': 4}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.007370476079817355,7.604806737882444e-05,0.0026048519024145646,0.0006462897072953943
13,0.01169137954711914,0.00039920806884765627,0.661498708010336,0.6840348377295055,10.0,"(6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'ica__n_components': 5}",78,0.46153846153846156,0.5145631067961165,0.7564102564102564,0.7572815533980582,0.6794871794871795,0.7249190938511327,0.6753246753246753,0.6806451612903226,0.7368421052631579,0.7427652733118971,0.002266227624576871,0.0001435348439399354,0.10532074816122831,0.08856412965808158
14,0.009979915618896485,0.00029158592224121094,0.627906976744186,0.627907409999567,10.0,"(6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'ica__n_components': 6}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0017342742694056322,1.1987500276543174e-05,0.0026048519024145646,0.0006462897072953943
15,0.015291547775268555,0.0002952098846435547,0.627906976744186,0.627907409999567,10.0,"(6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'ica__n_components': 7}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.002996155348033909,1.3467927674593591e-05,0.0026048519024145646,0.0006462897072953943
16,0.01406235694885254,0.00029015541076660156,0.37209302325581395,0.37209259000043304,10.0,"(6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'ica__n_components': 8}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0018221210522338584,7.653199252219727e-06,0.00260485190241458,0.0006462897072953789
17,0.017911434173583984,0.00029277801513671875,0.627906976744186,0.627907409999567,10.0,"(6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'ica__n_components': 9}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.004649815249440134,1.5017721154427587e-05,0.0026048519024145646,0.0006462897072953943
18,0.006715536117553711,0.0003101825714111328,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'ica__n_components': 1}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.00067256969234771,1.886552448704491e-05,0.00260485190241458,0.0006462897072953789
19,0.008358573913574219,0.00038890838623046876,0.8449612403100775,0.8436780484104262,10.0,"(6, 6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'ica__n_components': 2}",1,0.8461538461538461,0.7896440129449838,0.7435897435897436,0.8058252427184466,0.8846153846153846,0.9061488673139159,0.935064935064935,0.9161290322580645,0.8157894736842105,0.8006430868167203,0.0014298807072767056,9.772246786791265e-05,0.06458209175143725,0.05541889223319166
20,0.008495521545410157,0.0003055572509765625,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'ica__n_components': 3}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0012255974474798402,5.1192860665904306e-06,0.0026048519024145646,0.0006462897072953943
21,0.011141633987426758,0.0003113269805908203,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'ica__n_components': 4}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.006750469616374594,5.1498413085937495e-06,0.0026048519024145646,0.0006462897072953943
22,0.010543251037597656,0.0003856658935546875,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'ica__n_components': 5}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0012647087467858968,7.587685420194696e-05,0.0026048519024145646,0.0006462897072953943
23,0.01094040870666504,0.0003520965576171875,0.6589147286821705,0.6660409342650337,10.0,"(6, 6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'ica__n_components': 6}",79,0.6794871794871795,0.6925566343042071,0.6282051282051282,0.6472491909385113,0.6666666666666666,0.6763754045307443,0.6623376623376623,0.6612903225806451,0.6578947368421053,0.6527331189710611,0.0020915633433800005,8.419105246905274e-05,0.01703016543236698,0.016508661367685244
24,0.015088367462158202,0.0003079414367675781,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'ica__n_components': 7}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0022437024036344607,2.4342058216286125e-06,0.00260485190241458,0.0006462897072953789
25,0.015423774719238281,0.00033326148986816405,0.37209302325581395,0.37209259000043304,10.0,"(6, 6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'ica__n_components': 8}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.002793084019207415,5.190573426904741e-05,0.00260485190241458,0.0006462897072953789
26,0.019612455368041994,0.00036563873291015623,0.627906976744186,0.627907409999567,10.0,"(6, 6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'ica__n_components': 9}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.004049773191541043,6.51281011377886e-05,0.0026048519024145646,0.0006462897072953943
27,0.005804681777954101,0.00033545494079589844,0.37209302325581395,0.37209259000043304,10.0,"(12,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'ica__n_components': 1}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0007553352787643057,5.5694294301697696e-05,0.00260485190241458,0.0006462897072953789
28,0.006884193420410157,0.00033297538757324217,0.627906976744186,0.627907409999567,10.0,"(12,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'ica__n_components': 2}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0010792461204614358,5.764379464099177e-05,0.0026048519024145646,0.0006462897072953943
29,0.007624340057373047,0.0003769397735595703,0.37209302325581395,0.37016332955027226,10.0,"(12,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'ica__n_components': 3}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3633440514469453,0.0008994303580624456,5.149775080784816e-05,0.00260485190241458,0.0034411965846678724
30,0.013921737670898438,0.00041661262512207033,0.330749354005168,0.3397905587282469,10.0,"(12,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'ica__n_components': 4}",1053,0.3333333333333333,0.3365695792880259,0.3333333333333333,0.3365695792880259,0.3076923076923077,0.34627831715210355,0.35064935064935066,0.33548387096774196,0.32894736842105265,0.3440514469453376,0.009114893856629214,2.9041144594773863e-05,0.013757599107177273,0.0044619088816335445
31,0.009568881988525391,0.00031681060791015624,0.37209302325581395,0.37209259000043304,10.0,"(12,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'ica__n_components': 5}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.001893357204083951,7.973644097771925e-05,0.00260485190241458,0.0006462897072953789
32,0.00871896743774414,0.00028095245361328127,0.627906976744186,0.627907409999567,10.0,"(12,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'ica__n_components': 6}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.001161614299536602,1.561494267034959e-05,0.0026048519024145646,0.0006462897072953943
33,0.013523149490356445,0.00041780471801757815,0.627906976744186,0.627907409999567,10.0,"(12,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'ica__n_components': 7}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.003297745268764518,0.0002802676912392192,0.0026048519024145646,0.0006462897072953943
34,0.014028024673461915,0.00030646324157714846,0.627906976744186,0.627907409999567,10.0,"(12,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'ica__n_components': 8}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0026627516294794617,4.950125521577357e-05,0.0026048519024145646,0.0006462897072953943
35,0.017908716201782228,0.0003366947174072266,0.627906976744186,0.627907409999567,10.0,"(12,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'ica__n_components': 9}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.004369825000508531,6.975223107147786e-05,0.0026048519024145646,0.0006462897072953943
36,0.007820415496826171,0.00035910606384277345,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'ica__n_components': 1}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0010670550483273722,6.392239986291744e-05,0.00260485190241458,0.0006462897072953789
37,0.007008552551269531,0.00042939186096191406,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'ica__n_components': 2}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0009808685109725785,0.00012838976628211276,0.00260485190241458,0.0006462897072953789
38,0.007986354827880859,0.00032782554626464844,0.627906976744186,0.627907409999567,10.0,"(12, 12)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'ica__n_components': 3}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0012221729790929533,6.219554327239343e-05,0.0026048519024145646,0.0006462897072953943
39,0.011093902587890624,0.0003228187561035156,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'ica__n_components': 4}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.005413560411105687,5.372941345543422e-05,0.00260485190241458,0.0006462897072953789
40,0.010023689270019532,0.0003337860107421875,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'ica__n_components': 5}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0005757742954455509,4.564629393126178e-05,0.00260485190241458,0.0006462897072953789
41,0.011769533157348633,0.0004138469696044922,0.627906976744186,0.627907409999567,10.0,"(12, 12)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'ica__n_components': 6}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0006437054911936289,0.00012291909337034467,0.0026048519024145646,0.0006462897072953943
42,0.01465153694152832,0.00040645599365234374,0.627906976744186,0.627907409999567,10.0,"(12, 12)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'ica__n_components': 7}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0022403769328223446,0.0001575582392886404,0.0026048519024145646,0.0006462897072953943
43,0.015395927429199218,0.0003338336944580078,0.627906976744186,0.627907409999567,10.0,"(12, 12)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'ica__n_components': 8}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0023386001820257423,5.6810179712119745e-05,0.0026048519024145646,0.0006462897072953943
44,0.01889457702636719,0.0003462314605712891,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'ica__n_components': 9}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.004176591061830335,4.529636773565968e-05,0.00260485190241458,0.0006462897072953789
45,0.0071846961975097655,0.0003810882568359375,0.627906976744186,0.627907409999567,10.0,"(12, 12, 12)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 1}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0007783398984323875,0.0001304193300704979,0.0026048519024145646,0.0006462897072953943
46,0.007553863525390625,0.0003247261047363281,0.627906976744186,0.627907409999567,10.0,"(12, 12, 12)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 2}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0005745641101592391,2.6342393970275365e-05,0.0026048519024145646,0.0006462897072953943
47,0.008444786071777344,0.0003182411193847656,0.37209302325581395,0.37209259000043304,10.0,"(12, 12, 12)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 3}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0008438217380562315,4.2766737603719065e-06,0.00260485190241458,0.0006462897072953789
48,0.012720537185668946,0.00037322044372558596,0.627906976744186,0.627907409999567,10.0,"(12, 12, 12)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 4}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0057236094154635925,4.805671715689113e-05,0.0026048519024145646,0.0006462897072953943
49,0.010649728775024413,0.0003936290740966797,0.627906976744186,0.627907409999567,10.0,"(12, 12, 12)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 5}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0013487589270562996,8.562128696187784e-05,0.0026048519024145646,0.0006462897072953943
50,0.012064981460571288,0.0003556251525878906,0.37209302325581395,0.37209259000043304,10.0,"(12, 12, 12)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 6}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.002132207013857719,5.027039768491234e-05,0.00260485190241458,0.0006462897072953789
51,0.01612372398376465,0.0003290653228759766,0.37209302325581395,0.37209259000043304,10.0,"(12, 12, 12)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 7}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.002615129105785634,2.560753170413504e-06,0.00260485190241458,0.0006462897072953789
52,0.016770553588867188,0.00041556358337402344,0.37209302325581395,0.37209259000043304,10.0,"(12, 12, 12)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 8}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.00213174387863507,9.955761515151144e-05,0.00260485190241458,0.0006462897072953789
53,0.02262148857116699,0.00035986900329589846,0.6873385012919897,0.6899870798561565,10.0,"(12, 12, 12)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'ica__n_components': 9}",65,0.7051282051282052,0.7216828478964401,0.6410256410256411,0.6893203883495146,0.7435897435897436,0.7249190938511327,0.6753246753246753,0.6580645161290323,0.6710526315789473,0.6559485530546624,0.007279249730433004,5.177375688725698e-05,0.034851639983012835,0.02967484851756466
54,0.005550813674926758,0.00030760765075683595,0.37209302325581395,0.37209259000043304,10.0,"(18,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 1}",637,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0009068369099899209,4.693962315671664e-05,0.00260485190241458,0.0006462897072953789
55,0.005832672119140625,0.00028295516967773436,0.627906976744186,0.627907409999567,10.0,"(18,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 2}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.00045576680772931364,4.215089441415704e-06,0.0026048519024145646,0.0006462897072953943
56,0.006553363800048828,0.00034060478210449217,0.627906976744186,0.627907409999567,10.0,"(18,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 3}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0007889735775061087,5.271145244602237e-05,0.0026048519024145646,0.0006462897072953943
57,0.010286808013916016,0.00034279823303222655,0.627906976744186,0.627907409999567,10.0,"(18,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (18,), 'ica__n_components': 4}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.006449491461755546,5.8542593402328864e-05,0.0026048519024145646,0.0006462897072953943
