0,0.3399685392495514
1,0.24414678255256417
2,0.09847521234883479
3,0.09274188016509362
4,0.063235216493686
5,0.0452118875149911
6,0.02650925679219396
7,0.02276284719832152
8,0.022685396618031907
9,0.022323863052481623
10,0.01617767286240467
11,0.005761445151845224
