,1,2,3,4,5,6,7,8,9
GMM,0.627906976744186,0.8268733850129198,0.9483204134366925,0.9457364341085271,0.9328165374677002,0.9431524547803618,0.9354005167958657,0.9431524547803618,0.9302325581395349
Kmeans,0.627906976744186,0.9457364341085271,0.9638242894056848,0.9612403100775194,0.9664082687338501,0.9664082687338501,0.9664082687338501,0.9431524547803618,0.9664082687338501
