,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.006497669219970703,0.00043406486511230467,0.37209302325581395,0.37209259000043304,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 1}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0006257726150681833,2.0082488156455795e-05,0.00260485190241458,0.0006462897072953789
1,0.01316366195678711,0.0004766941070556641,0.37209302325581395,0.37209259000043304,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 2}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.002621091352458141,1.5376501232282957e-05,0.00260485190241458,0.0006462897072953789
2,0.01195225715637207,0.0005917072296142579,0.37209302325581395,0.37209259000043304,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 3}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0018711610093216063,0.0001266424554184787,0.00260485190241458,0.0006462897072953789
3,0.019774341583251955,0.0007223606109619141,0.37209302325581395,0.37209259000043304,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 4}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.001543980999492083,0.00021203047746760136,0.00260485190241458,0.0006462897072953789
4,0.018321895599365236,0.0005680561065673828,0.627906976744186,0.627907409999567,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 5}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0034818351793180612,4.120562857699561e-05,0.0026048519024145646,0.0006462897072953943
5,0.021694040298461913,0.0010289669036865235,0.7648578811369509,0.7641897586125062,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 6}",51,0.7564102564102564,0.7799352750809061,0.8205128205128205,0.7799352750809061,0.7692307692307693,0.7766990291262136,0.6753246753246753,0.6419354838709678,0.8026315789473685,0.842443729903537,0.0036498000245390543,0.0005169864291084035,0.05017664947435864,0.06591223883603932
6,0.0300504207611084,0.0008184432983398438,0.37209302325581395,0.37209259000043304,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 7}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.007482445342265585,0.00019646219829735575,0.00260485190241458,0.0006462897072953789
7,0.02950458526611328,0.0006676197052001953,0.3359173126614987,0.32601032067400926,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 8}",1015,0.2692307692307692,0.19741100323624594,0.1794871794871795,0.23948220064724918,0.2564102564102564,0.20064724919093851,0.6753246753246753,0.6709677419354839,0.3026315789473684,0.3215434083601286,0.005906357736308109,0.0001397471663504183,0.1738976397183448,0.1781888747826193
8,0.03559479713439941,0.0006798267364501953,0.35917312661498707,0.361209505385743,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 9}",989,0.20512820512820512,0.1650485436893204,0.10256410256410256,0.19093851132686085,0.20512820512820512,0.1650485436893204,0.6623376623376623,0.6387096774193548,0.631578947368421,0.6463022508038585,0.008448926082899138,0.0001062974308591889,0.23600114438274836,0.2298846128708284
9,0.008796453475952148,0.0004834175109863281,0.37209302325581395,0.37209259000043304,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 1}",677,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0017175462825791137,5.781944994949682e-05,0.00260485190241458,0.0006462897072953789
10,0.015092611312866211,0.0005070686340332032,0.627906976744186,0.627907409999567,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 2}",118,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.002154043016563256,2.621451037572699e-05,0.0026048519024145646,0.0006462897072953943
