,cancer log-likelihood,contra log-likelihood
1,-5.994741177217661,-9.275404466851052
2,1.3626117778279838,-2.2315176375625314
3,1.7880936348004042,-2.1241731143681806
4,1.9154450270385626,5.343926613053699
5,1.986235801622658,4.4915013736206895
6,3.309179709592634,5.516727614069668
7,2.4948193676396646,5.388632690471444
8,3.366590841734724,6.509257502709361
9,3.9452872549703364,7.536270058945577
