,1,2,3,4,5,6,7,8,9
GMM,1.3858903517444257e-15,0.0047201963456206045,0.006381728396921019,0.027309351270128325,0.00625136632178594,0.005437264566768453,0.020496629838771912,0.024221691985392355,0.022064210150375956
Kmeans,1.3858903517444257e-15,0.02664549169547123,0.019395167478137455,0.02733035543941445,0.024472421425994057,0.026914092003344776,0.02757690290915727,0.027030658671643493,0.022156655715918624
