,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
774,0.4013619899749756,0.10600943565368652,0.627906976744186,0.627907409999567,0.000316227766017,"(12, 12, 12)",1,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 1}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.006082959695944082,0.0014744420889982743,0.0026048519024145646,0.0006462897072953943
775,0.38454241752624513,0.10427193641662598,0.627906976744186,0.627907409999567,0.000316227766017,"(12, 12, 12)",2,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 2}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.037629251604554485,0.001622101911418809,0.0026048519024145646,0.0006462897072953943
776,0.4005014419555664,0.10577373504638672,0.37209302325581395,0.37209259000043304,0.000316227766017,"(12, 12, 12)",3,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 3}",760,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.004246899782994755,0.001566312505276424,0.00260485190241458,0.0006462897072953789
777,0.4060333728790283,0.10611300468444824,0.627906976744186,0.627907409999567,0.000316227766017,"(12, 12, 12)",4,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 4}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.005532026977491342,0.00036623497725102013,0.0026048519024145646,0.0006462897072953943
778,0.3995810031890869,0.10558609962463379,0.627906976744186,0.627907409999567,0.000316227766017,"(12, 12, 12)",5,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 5}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0019370499974865891,0.0015762769480260736,0.0026048519024145646,0.0006462897072953943
779,0.402923583984375,0.10378818511962891,0.37209302325581395,0.37209259000043304,0.000316227766017,"(12, 12, 12)",6,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 6}",760,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.007136664980149592,0.000944056524304373,0.00260485190241458,0.0006462897072953789
780,0.42453951835632325,0.10447568893432617,0.8811369509043928,0.8759177112044064,0.000316227766017,"(12, 12, 12)",7,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 7}",83,0.8846153846153846,0.9029126213592233,0.8333333333333334,0.7896440129449838,0.8974358974358975,0.8737864077669902,0.935064935064935,0.9193548387096774,0.8552631578947368,0.8938906752411575,0.00970102055653974,0.000819402880376514,0.03502385141808143,0.04557681454894013
781,0.39812369346618653,0.10531692504882813,0.8811369509043928,0.8934101962727281,0.000316227766017,"(12, 12, 12)",8,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 8}",83,0.9615384615384616,0.9255663430420712,0.8974358974358975,0.8867313915857605,0.8589743589743589,0.8802588996763754,0.8311688311688312,0.867741935483871,0.8552631578947368,0.9067524115755627,0.04103027604976276,0.0016507215409935164,0.0456475002710325,0.020437490699082437
782,0.41751675605773925,0.1046454906463623,0.9354005167958657,0.945090060015394,0.000316227766017,"(12, 12, 12)",9,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12), 'filter__n': 9}",12,0.8974358974358975,0.9449838187702265,0.9615384615384616,0.9449838187702265,0.9615384615384616,0.941747572815534,0.948051948051948,0.9516129032258065,0.9078947368421053,0.9421221864951769,0.00383094631780141,0.0016523489221721855,0.027318771933203832,0.0035369634395963933
783,0.3807696342468262,0.10525527000427246,0.20671834625322996,0.1924823292109045,0.000316227766017,"(18,)",1,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,), 'filter__n': 1}",1014,0.1794871794871795,0.1423948220064725,0.20512820512820512,0.20711974110032363,0.21794871794871795,0.20388349514563106,0.22077922077922077,0.2032258064516129,0.21052631578947367,0.2057877813504823,0.03941827386309056,0.0010698893896798846,0.014750299398698702,0.025081691128414452
