,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.00962691307067871,0.0003722190856933594,0.37209302325581395,0.37209259000043304,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 1}",807,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.00021333378980040808,1.3004110787522129e-05,0.00260485190241458,0.0006462897072953789
1,0.01907830238342285,0.0004071712493896484,0.37209302325581395,0.37209259000043304,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 2}",807,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0011722765524211827,5.6740295889697064e-05,0.00260485190241458,0.0006462897072953789
2,0.027129268646240233,0.0003756046295166016,0.37209302325581395,0.37209259000043304,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 3}",807,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0028888024679896355,3.907737970075202e-06,0.00260485190241458,0.0006462897072953789
3,0.032090044021606444,0.00040955543518066405,0.37209302325581395,0.37209259000043304,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 4}",807,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.003246071038681521,4.362353804506402e-05,0.00260485190241458,0.0006462897072953789
4,0.03885273933410645,0.0003823757171630859,0.6149870801033591,0.6259635745261354,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 5}",677,0.6282051282051282,0.627831715210356,0.6538461538461539,0.6601941747572816,0.5384615384615384,0.5825242718446602,0.6233766233766234,0.632258064516129,0.631578947368421,0.6270096463022508,0.005708913303030237,1.0409257960859545e-05,0.03984894198915151,0.024911490640458764
5,0.038406991958618165,0.0004184722900390625,0.6666666666666666,0.6847923294156664,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 6}",182,0.7435897435897436,0.7669902912621359,0.6153846153846154,0.6019417475728155,0.6410256410256411,0.7022653721682848,0.6753246753246753,0.7096774193548387,0.6578947368421053,0.6430868167202572,0.003384610482630698,7.483083780718492e-05,0.043418779113218085,0.05706951648106904
6,0.0437812328338623,0.00039801597595214846,0.5917312661498708,0.5998389765393148,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 7}",714,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.9230769230769231,0.9449838187702265,0.37662337662337664,0.3709677419354839,0.9210526315789473,0.9389067524115756,0.0031848548405844124,2.2054221173307034e-05,0.2685733348665802,0.27933558618485815
7,0.042648029327392575,0.0003792762756347656,0.661498708010336,0.6641345735865803,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 8}",219,0.6282051282051282,0.627831715210356,0.6794871794871795,0.6893203883495146,0.717948717948718,0.7184466019417476,0.6493506493506493,0.6580645161290323,0.631578947368421,0.6270096463022508,0.0027046005101342995,6.35357555540118e-06,0.033705392209658895,0.03554469028987094
8,0.047474098205566403,0.00047516822814941406,0.627906976744186,0.627907409999567,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 9}",261,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0028321851749726836,0.00011414499567254713,0.0026048519024145646,0.0006462897072953943
9,0.013712549209594726,0.0004058837890625,0.2041343669250646,0.20276541429554001,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 1}",1053,0.20512820512820512,0.18446601941747573,0.24358974358974358,0.17475728155339806,0.16666666666666666,0.17475728155339806,0.2077922077922078,0.23225806451612904,0.19736842105263158,0.24758842443729903,0.001748989052780394,1.8064263174818643e-05,0.024668852318198452,0.03092797279974378
10,0.01979551315307617,0.0004162788391113281,0.627906976744186,0.627907409999567,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 2}",261,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.001512451876522967,3.139348971058632e-05,0.0026048519024145646,0.0006462897072953943
