,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.011063146591186523,0.0005573749542236329,0.2262135922330097,0.22621324177672383,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 1}",911,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.0016841020621150987,0.00010636829478031705,0.0010910057940652807,0.00027238332237182423
1,0.014867496490478516,0.0006499767303466796,0.287378640776699,0.301146610842597,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 2}",868,0.18840579710144928,0.21385176184690158,0.34299516908212563,0.370595382746051,0.18840579710144928,0.21385176184690158,0.36097560975609755,0.3406060606060606,0.35784313725490197,0.3668280871670702,0.0016646862665156547,0.0001213928886905166,0.08136562363262707,0.07202085496445895
2,0.01801295280456543,0.0006649971008300781,0.3611650485436893,0.34456592961171084,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 3}",500,0.36231884057971014,0.33900364520048604,0.3526570048309179,0.3025516403402187,0.2222222222222222,0.23572296476306198,0.424390243902439,0.4254545454545455,0.44607843137254904,0.42009685230024213,0.0014051337780294614,9.487278929392951e-05,0.0782191782067483,0.07195945936852882
3,0.021968364715576172,0.0006448745727539063,0.4262135922330097,0.4262140074230608,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 4}",2,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.004404830260019473,2.313687401191049e-05,0.0016094382569135867,0.0004017042287733152
4,0.02636880874633789,0.0006717681884765625,0.33300970873786406,0.3312840771683781,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 5}",738,0.34299516908212563,0.34264884568651277,0.3188405797101449,0.30133657351154314,0.3188405797101449,0.30133657351154314,0.33658536585365856,0.36727272727272725,0.3480392156862745,0.34382566585956414,0.008851719828345579,1.3856694193233527e-05,0.012166242773106824,0.02598206418764771
5,0.03320045471191406,0.0007267475128173828,0.3796116504854369,0.3606931374533986,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 6}",452,0.42028985507246375,0.37910085054678005,0.38164251207729466,0.35236938031591736,0.42028985507246375,0.3839611178614824,0.3121951219512195,0.31636363636363635,0.3627450980392157,0.37167070217917675,0.002193361971958704,5.534976533946678e-05,0.04033431838402675,0.02463793554930636
6,0.03203926086425781,0.0007284641265869141,0.38737864077669903,0.3932065744663722,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 7}",416,0.41545893719806765,0.40704738760631837,0.4057971014492754,0.4046172539489672,0.391304347826087,0.3718104495747266,0.3902439024390244,0.3927272727272727,0.3333333333333333,0.3898305084745763,0.008011634248388128,1.2647066289353275e-05,0.02845842627057518,0.012579295900378387
7,0.03037271499633789,0.0008277416229248047,0.3572815533980582,0.3512129512269554,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 8}",517,0.4057971014492754,0.3572296476306197,0.33816425120772947,0.35236938031591736,0.36231884057971014,0.3450789793438639,0.36097560975609755,0.34545454545454546,0.31862745098039214,0.3559322033898305,0.0020141520712249495,0.00011364184995960725,0.02915867096052565,0.005110658527640975
8,0.02960352897644043,0.0008188724517822265,0.34757281553398056,0.34757275080021544,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 9}",569,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0026140191154025495,4.89910674068671e-05,0.0006192993286040435,0.00015431232219401302
9,0.011426162719726563,0.0005385398864746094,0.34757281553398056,0.34757275080021544,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 1}",569,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0005802289737352729,2.365150758984419e-05,0.0006192993286040435,0.00015431232219401302
10,0.015292835235595704,0.0006450176239013672,0.34757281553398056,0.34757275080021544,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 2}",569,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0010726704428099785,0.00013394003531094355,0.0006192993286040435,0.00015431232219401302
