,1,2,3,4,5,6,7,8,9
GMM,6.649777696156869e-16,0.4544871328034149,0.44652478814621627,0.3360529874158428,0.31226686071985466,0.3080423254812889,0.3052471750428746,0.2703251466932953,0.25001022201835166
Kmeans,6.649777696156869e-16,0.7393007745558396,0.5556283414113057,0.4814039407909289,0.4171002948627169,0.36261836850317264,0.34675324236328536,0.3316485074365196,0.3042072189252353
