,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1179,0.03179678916931152,0.000601816177368164,0.36601941747572814,0.3710938491799748,3.16227766017e-05,"(18, 18, 18)",3,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18), 'rp__n_components': 3}",784,0.3333333333333333,0.36087484811664644,0.3719806763285024,0.36330498177399756,0.3526570048309179,0.362089914945322,0.4146341463414634,0.35878787878787877,0.35784313725490197,0.41041162227602906,0.006928749966408564,7.461265912609372e-05,0.02722799280998494,0.01971542268593857
1180,0.04391288757324219,0.0005540847778320312,0.36699029126213595,0.38394174704482176,3.16227766017e-05,"(18, 18, 18)",4,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18), 'rp__n_components': 4}",774,0.30434782608695654,0.3268529769137303,0.2898550724637681,0.3244228432563791,0.41545893719806765,0.4349939246658566,0.3951219512195122,0.4206060606060606,0.43137254901960786,0.4128329297820823,0.012683806047250423,1.703316793393302e-05,0.05860861012126437,0.04813922465512467
1181,0.0393643856048584,0.000595998764038086,0.4155339805825243,0.4412696363367122,3.16227766017e-05,"(18, 18, 18)",5,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18), 'rp__n_components': 5}",283,0.4396135265700483,0.425273390036452,0.42028985507246375,0.4459295261239368,0.42028985507246375,0.456865127582017,0.424390243902439,0.4593939393939394,0.37254901960784315,0.4188861985472155,0.009398322127857616,0.0001049336912072167,0.02252072876588543,0.016433639063193117
1182,0.023288774490356445,0.0007881641387939454,0.43980582524271844,0.4570434461502691,3.16227766017e-05,"(18, 18, 18)",6,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18), 'rp__n_components': 6}",25,0.5072463768115942,0.47144592952612396,0.43478260869565216,0.456865127582017,0.40096618357487923,0.4520048602673147,0.4195121951219512,0.4484848484848485,0.4362745098039216,0.45641646489104115,0.009333200205982682,0.0003260149773688062,0.03614881462325478,0.007829346998331764
1183,0.06401867866516113,0.0006307125091552735,0.4058252427184466,0.4293667307766202,3.16227766017e-05,"(18, 18, 18)",7,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18), 'rp__n_components': 7}",411,0.45893719806763283,0.4532199270959903,0.36231884057971014,0.41798298906439857,0.41545893719806765,0.42770352369380316,0.3463414634146341,0.3878787878787879,0.44607843137254904,0.4600484261501211,0.014935875417738402,9.181159894057414e-05,0.04462187586592135,0.025938182838076456
1184,0.031206226348876952,0.0005817890167236328,0.3194174757281553,0.3404392345783288,3.16227766017e-05,"(18, 18, 18)",8,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18), 'rp__n_components': 8}",1085,0.4057971014492754,0.43863912515188336,0.3526570048309179,0.3730255164034022,0.3671497584541063,0.4520048602673147,0.21951219512195122,0.22303030303030302,0.25,0.21549636803874092,0.013298274793012146,3.380247459557284e-05,0.07155688064609121,0.1025159014139703
1185,0.0266573429107666,0.0007367610931396484,0.40485436893203886,0.40706686041406065,3.16227766017e-05,"(18, 18, 18)",9,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18), 'rp__n_components': 9}",416,0.4106280193236715,0.41676792223572295,0.4396135265700483,0.4240583232077764,0.4251207729468599,0.41919805589307413,0.3853658536585366,0.40606060606060607,0.3627450980392157,0.3692493946731235,0.005106899860682233,0.0002705749587373125,0.027547107560113252,0.019804845745315863
1186,0.021877765655517578,0.0005643844604492187,0.4407766990291262,0.43738733725446244,3.16227766017e-05,"(18, 18, 18)",10,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18), 'rp__n_components': 10}",15,0.4782608695652174,0.4520048602673147,0.42995169082125606,0.43256379100850545,0.45893719806763283,0.44957472660996356,0.4,0.4072727272727273,0.4362745098039216,0.44552058111380144,0.004747453672778259,3.5237394897678856e-05,0.026592399815743184,0.016483388163531374
1187,0.02376413345336914,0.0006286144256591797,0.4145631067961165,0.4206373565338081,3.16227766017e-05,"(18, 18, 18)",11,"{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18), 'rp__n_components': 11}",291,0.4057971014492754,0.43013365735115433,0.40096618357487923,0.4289185905224787,0.4251207729468599,0.4131227217496962,0.424390243902439,0.41575757575757577,0.4166666666666667,0.4152542372881356,0.001711116492137384,0.00012358149173236584,0.009751726858023006,0.0073214552483020015
1188,0.008018779754638671,0.0005002021789550781,0.30776699029126214,0.3077647739743009,1e-05,"(6,)",1,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 1}",1129,0.2946859903381642,0.3110571081409477,0.3140096618357488,0.30619684082624543,0.32367149758454106,0.3037667071688943,0.3170731707317073,0.3054545454545455,0.28921568627450983,0.31234866828087166,0.0007548839217103954,9.538662240536624e-05,0.013358733499896653,0.0033356156741878498
