,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.006387472152709961,0.0005243301391601562,0.37209302325581395,0.37209259000043304,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 1}",690,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0003505451431251658,0.00014619460228818402,0.00260485190241458,0.0006462897072953789
1,0.011108922958374023,0.0006020545959472656,0.37209302325581395,0.37209259000043304,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 2}",690,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.002811552075730994,0.00012068073045812697,0.00260485190241458,0.0006462897072953789
2,0.016978979110717773,0.0004889965057373047,0.37209302325581395,0.37209259000043304,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 3}",690,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0041707323222006315,2.7882132875875093e-05,0.00260485190241458,0.0006462897072953789
3,0.014142036437988281,0.0006647586822509765,0.37209302325581395,0.37209259000043304,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 4}",690,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.007468101670112194,0.00014829293704001002,0.00260485190241458,0.0006462897072953789
4,0.01703786849975586,0.0005710601806640625,0.627906976744186,0.627907409999567,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 5}",156,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.004065371046557651,0.00010537706341833016,0.0026048519024145646,0.0006462897072953943
5,0.018880796432495118,0.0007228374481201172,0.6382428940568475,0.6582051372425411,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 6}",139,0.8846153846153846,0.8317152103559871,0.717948717948718,0.7864077669902912,0.24358974358974358,0.2750809061488673,0.7142857142857143,0.7225806451612903,0.631578947368421,0.6752411575562701,0.003395570325217499,0.00027201515792959347,0.2146284801556701,0.19887698117435187
6,0.024391555786132814,0.000675821304321289,0.37209302325581395,0.37209259000043304,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 7}",690,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.005576439226542886,0.00013829121070655888,0.00260485190241458,0.0006462897072953789
7,0.028595733642578124,0.000580739974975586,0.6718346253229974,0.7046676461673094,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 8}",91,0.38461538461538464,0.5631067961165048,0.717948717948718,0.6796116504854369,0.7307692307692307,0.7766990291262136,0.7402597402597403,0.7193548387096774,0.7894736842105263,0.7845659163987139,0.006476611441348323,5.267701904160109e-06,0.14630381084205518,0.08056704602805768
8,0.028728771209716796,0.0007359027862548828,0.7080103359173127,0.7124763139088085,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 9}",63,0.7307692307692307,0.7346278317152104,0.6282051282051282,0.627831715210356,0.7051282051282052,0.7411003236245954,0.6883116883116883,0.6935483870967742,0.7894736842105263,0.7652733118971061,0.0038674515460295302,0.00012116755894431936,0.05263243931854607,0.04820896425383334
9,0.007035398483276367,0.0005372047424316406,0.37209302325581395,0.37209259000043304,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 1}",690,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0006260454159562981,0.0001459427408843169,0.00260485190241458,0.0006462897072953789
10,0.014383745193481446,0.0006387710571289062,0.627906976744186,0.627907409999567,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 2}",156,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0034655353520318703,0.00011475642739850405,0.0026048519024145646,0.0006462897072953943
