,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.011500024795532226,0.0005953788757324218,0.2262135922330097,0.22621324177672383,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 1}",910,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.0015385590726854814,0.00013605480250765254,0.0010910057940652807,0.00027238332237182423
1,0.018340206146240233,0.0008186817169189454,0.28932038834951457,0.28470823462977013,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 2}",857,0.2995169082125604,0.2867557715674362,0.2946859903381642,0.2818955042527339,0.2753623188405797,0.2867557715674362,0.3073170731707317,0.2787878787878788,0.2696078431372549,0.28934624697336564,0.0012669602380763337,0.00020566409513750274,0.01439650536983451,0.0038172775374624586
2,0.0191042423248291,0.0007855415344238282,0.37087378640776697,0.380581081349745,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 3}",453,0.43478260869565216,0.42284325637910086,0.34299516908212563,0.32563791008505466,0.3719806763285024,0.3997569866342649,0.33170731707317075,0.35515151515151516,0.37254901960784315,0.39951573849878935,0.005751128596418129,0.00023030106297682507,0.03582102908078986,0.03515037106118765
3,0.018550920486450195,0.0007498741149902343,0.4262135922330097,0.4262140074230608,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 4}",49,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.0018712047711344692,9.524521148563517e-05,0.0016094382569135867,0.0004017042287733152
4,0.02026376724243164,0.0008509635925292968,0.3262135922330097,0.3208851627671571,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 5}",778,0.38164251207729466,0.3645200486026732,0.3188405797101449,0.2867557715674362,0.3285024154589372,0.34386391251518833,0.25365853658536586,0.2703030303030303,0.3480392156862745,0.3389830508474576,0.0031583368858263154,0.0001195639484413428,0.04208938929608397,0.0360081302572358
5,0.02284727096557617,0.0007318496704101562,0.32038834951456313,0.3179521578023133,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 6}",805,0.3719806763285024,0.33414337788578374,0.2608695652173913,0.3037667071688943,0.3140096618357488,0.2770352369380316,0.4,0.3975757575757576,0.2549019607843137,0.2772397094430993,0.0029846498386875515,0.00011689938888778183,0.05801609451399058,0.04502221256837949
6,0.026791810989379883,0.001143646240234375,0.3844660194174757,0.39367699477928697,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 7}",422,0.3961352657004831,0.4094775212636695,0.37681159420289856,0.39611178614823817,0.3333333333333333,0.3511543134872418,0.43902439024390244,0.41575757575757577,0.37745098039215685,0.39588377723970947,0.0026042775028508594,0.0007436393643290758,0.03415801456925174,0.022610551588252942
7,0.034122276306152347,0.000865936279296875,0.34757281553398056,0.3468387106437233,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 8}",616,0.3671497584541063,0.33657351154313486,0.3285024154589372,0.3511543134872418,0.36231884057971014,0.3450789793438639,0.36097560975609755,0.34545454545454546,0.31862745098039214,0.3559322033898305,0.008768738315078075,0.0001971035103238703,0.019887313898239643,0.006506964243329566
8,0.03706769943237305,0.0010328292846679688,0.34757281553398056,0.34757275080021544,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 9}",616,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.004371349629549283,0.00015082254539075166,0.0006192993286040435,0.00015431232219401302
9,0.01312251091003418,0.0006562709808349609,0.34757281553398056,0.34757275080021544,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 1}",616,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0017989601310197851,0.00028956061971901906,0.0006192993286040435,0.00015431232219401302
10,0.017957162857055665,0.0006766319274902344,0.34757281553398056,0.34757275080021544,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 2}",616,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0020990377033584797,0.00015546427106762902,0.0006192993286040435,0.00015431232219401302
