,1,2,3,4,5,6,7,8,9
GMM,0.627906976744186,0.8630490956072352,0.8191214470284238,0.8940568475452196,0.8940568475452196,0.9276485788113695,0.9250645994832042,0.9250645994832042,0.9276485788113695
Kmeans,0.627906976744186,0.9560723514211886,0.8811369509043928,0.9250645994832042,0.937984496124031,0.9276485788113695,0.9328165374677002,0.9302325581395349,0.9276485788113695
