1,2.7368751834904232
2,1.7773433000703083
3,1.4966055858232692
4,1.17645228573438
5,1.1078051371704039
6,0.9335702774972574
7,0.8675664099480432
8,0.607965079415703
9,0.5921182616659773
10,0.37126066017654485
11,0.34409962658787396
12,2.0435499979353956e-31
