,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.010148286819458008,0.0005212306976318359,0.2262135922330097,0.22621324177672383,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 1}",911,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.0011019554038085608,7.017374488267543e-05,0.0010910057940652807,0.00027238332237182423
1,0.01171703338623047,0.0006070137023925781,0.26310679611650484,0.268926226302341,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 2}",873,0.1932367149758454,0.21142162818955043,0.2946859903381642,0.30619684082624543,0.3333333333333333,0.29647630619684084,0.2048780487804878,0.22303030303030302,0.28921568627450983,0.3075060532687651,0.0012652465336786206,0.0001212858534864867,0.05461227680415439,0.042543444230688184
2,0.013833999633789062,0.0007379531860351562,0.3466019417475728,0.3468749021433907,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 3}",689,0.37681159420289856,0.35236938031591736,0.3864734299516908,0.44349939246658565,0.2898550724637681,0.2891859052247874,0.35609756097560974,0.3381818181818182,0.3235294117647059,0.31113801452784506,0.002142589802085884,0.00030485059131428737,0.03568542461149868,0.053004144425298064
3,0.015104579925537109,0.00066070556640625,0.4262135922330097,0.4262140074230608,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 4}",1,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.002207269864279924,0.00013000546906343546,0.0016094382569135867,0.0004017042287733152
4,0.016529369354248046,0.0006734371185302734,0.33495145631067963,0.3252728761583098,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 5}",715,0.357487922705314,0.3377885783718105,0.36231884057971014,0.36938031591737547,0.32367149758454106,0.29404617253948967,0.35609756097560974,0.37333333333333335,0.27450980392156865,0.25181598062953997,0.0015743393093823257,8.051541911388868e-05,0.03302585344257325,0.046439076449669284
5,0.018687009811401367,0.0009547710418701172,0.3504854368932039,0.36626565806045586,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 6}",518,0.42995169082125606,0.4289185905224787,0.2946859903381642,0.3183475091130012,0.3188405797101449,0.36330498177399756,0.3804878048780488,0.34545454545454546,0.3284313725490196,0.37530266343825663,0.002016114336559776,0.0003681859018557531,0.0486989182453459,0.03672893797214596
6,0.020304203033447266,0.0009264469146728516,0.3912621359223301,0.4033869294684419,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 7}",388,0.4057971014492754,0.37667071688942894,0.36231884057971014,0.4204131227217497,0.3719806763285024,0.3888213851761847,0.43902439024390244,0.4303030303030303,0.37745098039215685,0.400726392251816,0.0038432901372588567,0.00032956293777739153,0.027880840029278178,0.019735031260246245
7,0.02244563102722168,0.0007235050201416015,0.341747572815534,0.3434409387387537,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 8}",702,0.34299516908212563,0.32563791008505466,0.3333333333333333,0.34993924665856624,0.3526570048309179,0.34750911300121506,0.36097560975609755,0.3418181818181818,0.31862745098039214,0.3523002421307506,0.006989939617273592,1.0754343018099916e-05,0.014761934848867383,0.009558728717874491
8,0.02753305435180664,0.0009659290313720703,0.34757281553398056,0.34757275080021544,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_components': 9}",543,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.009305433460869036,0.00034989557520656654,0.0006192993286040435,0.00015431232219401302
9,0.010596704483032227,0.0005304336547851563,0.34757281553398056,0.34757275080021544,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 1}",543,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0007882843313080368,0.0001178596774731091,0.0006192993286040435,0.00015431232219401302
10,0.013057088851928711,0.0005513191223144531,0.34757281553398056,0.34757275080021544,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_components': 2}",543,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0014034457894364829,1.9755450360629347e-05,0.0006192993286040435,0.00015431232219401302
