,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.008768558502197266,0.00044918060302734375,0.2262135922330097,0.22621324177672383,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 1}",909,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22705314009661837,0.22600243013365734,0.22439024390243903,0.22666666666666666,0.22549019607843138,0.22639225181598063,0.0005485870275789171,1.0576759821328561e-05,0.0010910057940652807,0.00027238332237182423
1,0.010308790206909179,0.0005101203918457031,0.27766990291262134,0.2776802688356533,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 2}",873,0.27053140096618356,0.2709599027946537,0.30434782608695654,0.30498177399756987,0.2608695652173913,0.2733900364520049,0.2682926829268293,0.27151515151515154,0.28431372549019607,0.2675544794188862,0.0005505598956203772,5.891816598282651e-05,0.015370171140690714,0.013780289406432264
2,0.013487720489501953,0.0006041526794433594,0.3718446601941748,0.39202388802306426,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 3}",441,0.3140096618357488,0.35479951397326853,0.3864734299516908,0.4459295261239368,0.4444444444444444,0.4313487241798299,0.35609756097560974,0.3624242424242424,0.35784313725490197,0.36561743341404357,0.0014418344803206935,0.00010014352314573094,0.043158743118618295,0.03850027128686741
3,0.017125368118286133,0.000702810287475586,0.4262135922330097,0.4262140074230608,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 4}",52,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4251207729468599,0.4264884568651276,0.4292682926829268,0.4254545454545455,0.4264705882352941,0.4261501210653753,0.002347915865751414,0.00012106193974393536,0.0016094382569135867,0.0004017042287733152
4,0.015130281448364258,0.0007313251495361328,0.3213592233009709,0.328198805224404,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 5}",795,0.32367149758454106,0.3292831105710814,0.34782608695652173,0.3730255164034022,0.3864734299516908,0.36087484811664644,0.25365853658536586,0.27151515151515154,0.29411764705882354,0.3062953995157385,0.0012085374324765227,0.00015637660683019163,0.04531168014742643,0.036799807911929855
5,0.019789648056030274,0.0008374691009521484,0.35631067961165047,0.3567937323984032,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 6}",518,0.3864734299516908,0.36330498177399756,0.2946859903381642,0.3292831105710814,0.33816425120772947,0.38153098420413123,0.3951219512195122,0.33575757575757575,0.36764705882352944,0.37409200968523004,0.003147296909505453,0.000131378943632664,0.03657158739030098,0.02075048236531607
6,0.013349151611328125,0.0006814479827880859,0.36213592233009706,0.3817822962917594,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 7}",504,0.357487922705314,0.3754556500607533,0.3671497584541063,0.3863912515188335,0.3526570048309179,0.3596597812879708,0.3804878048780488,0.39636363636363636,0.35294117647058826,0.3910411622276029,0.0016632145602092812,0.00011047910494318649,0.010546417631615465,0.01303086081285481
7,0.013744735717773437,0.0006696224212646484,0.3485436893203884,0.34854686940425356,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 8}",571,0.3526570048309179,0.330498177399757,0.3526570048309179,0.3754556500607533,0.33816425120772947,0.34750911300121506,0.375609756097561,0.3381818181818182,0.3235294117647059,0.35108958837772397,0.0005461211122507166,8.419202471073557e-05,0.0172679685454834,0.015263121597278821
8,0.017383909225463866,0.000772857666015625,0.34563106796116505,0.34757275080021544,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'gmm__n_components': 9}",749,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.33816425120772947,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.002272075233142146,0.00015637413498794433,0.0037934701522574867,0.00015431232219401302
9,0.012179231643676758,0.0006555557250976562,0.34757281553398056,0.34757275080021544,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 1}",585,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0011909620318934593,0.0001684511608460595,0.0006192993286040435,0.00015431232219401302
10,0.013670015335083007,0.0006464481353759766,0.34757281553398056,0.34757275080021544,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'gmm__n_components': 2}",585,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0015858752362002957,9.416327821789071e-05,0.0006192993286040435,0.00015431232219401302
