,cancer log-likelihood,contra log-likelihood
1,-8.513631199229536,-12.770446798844304
2,-4.570680121078181,-9.519235557730637
3,-2.8749126063502413,-6.906264827170248
4,-2.7321320601841528,-1.0670219043910103
5,-2.6250266811044054,2.6995072560025806
6,-2.2632986023222457,2.8409930529676726
7,-0.6698070655168363,11.671666888076482
8,-0.7521428758655019,9.421337001871398
9,-0.5941130434726629,11.893030339916121
