,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
206,0.009958171844482422,0.00039782524108886717,0.37475728155339805,0.36479931730165477,1.0,"(6,)",9,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'pca__n_components': 9}",707,0.3719806763285024,0.35844471445929527,0.3719806763285024,0.3645200486026732,0.3864734299516908,0.3560145808019441,0.3853658536585366,0.3842424242424242,0.35784313725490197,0.36077481840193704,0.0022107937771386416,0.00013204296800115175,0.010476016517872548,0.010117920365013057
207,0.011413764953613282,0.0003711700439453125,0.3533980582524272,0.34902376579424177,1.0,"(6,)",10,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'pca__n_components': 10}",925,0.33816425120772947,0.33657351154313486,0.36231884057971014,0.35236938031591736,0.357487922705314,0.3487241798298906,0.37073170731707317,0.35515151515151516,0.3382352941176471,0.3523002421307506,0.0034044149229123955,0.00013438024086902083,0.013089266133250604,0.006550974409416592
208,0.010325813293457031,0.00032806396484375,0.2980582524271845,0.28449257805371236,1.0,"(6,)",11,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6,), 'pca__n_components': 11}",1167,0.2753623188405797,0.31470230862697446,0.2995169082125604,0.27460510328068044,0.28019323671497587,0.3001215066828676,0.34146341463414637,0.28606060606060607,0.29411764705882354,0.2469733656174334,0.005619446205234251,4.4163976979967884e-05,0.02336960446704288,0.023085941187054468
209,0.010745429992675781,0.00034532546997070315,0.34757281553398056,0.34757275080021544,1.0,"(6, 6)",1,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 1}",954,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3463414634146341,0.3478787878787879,0.3480392156862745,0.3474576271186441,0.0010856198778517762,5.656555027570028e-05,0.0006192993286040435,0.00015431232219401302
210,0.015415239334106445,0.00034031867980957033,0.41067961165048544,0.40971087471884476,1.0,"(6, 6)",2,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 2}",291,0.4057971014492754,0.3985419198055893,0.3526570048309179,0.42284325637910086,0.42995169082125606,0.4082624544349939,0.4195121951219512,0.416969696969697,0.44607843137254904,0.4019370460048426,0.004217736719280714,1.9091121150641816e-05,0.031933314386258134,0.009082134513293086
211,0.011687994003295898,0.00035343170166015627,0.3650485436893204,0.37085906214386144,1.0,"(6, 6)",3,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 3}",816,0.40096618357487923,0.3572296476306197,0.3719806763285024,0.36938031591737547,0.3719806763285024,0.36330498177399756,0.34146341463414637,0.3781818181818182,0.3382352941176471,0.38619854721549635,0.0023773268314584354,4.963840462513531e-05,0.023058374268591846,0.010333772968909426
212,0.011812829971313476,0.0003844261169433594,0.31359223300970873,0.32255297834909424,1.0,"(6, 6)",4,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 4}",1127,0.30434782608695654,0.29404617253948967,0.3526570048309179,0.32077764277035237,0.2753623188405797,0.3244228432563791,0.28780487804878047,0.32606060606060605,0.3480392156862745,0.3474576271186441,0.0031584918511084665,8.382691457556173e-05,0.03138405114895648,0.017040135980398472
213,0.010763597488403321,0.00031723976135253904,0.41650485436893203,0.4060650893888532,1.0,"(6, 6)",5,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 5}",216,0.43478260869565216,0.40583232077764275,0.4251207729468599,0.40340218712029163,0.42028985507246375,0.40340218712029163,0.40487804878048783,0.4109090909090909,0.39705882352941174,0.4067796610169492,0.0012042764282894445,5.864515508338543e-06,0.013665221380084178,0.002764461667302707
214,0.010807037353515625,0.00035552978515625,0.429126213592233,0.4293708246843737,1.0,"(6, 6)",6,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 6}",58,0.4251207729468599,0.4374240583232078,0.43478260869565216,0.4264884568651276,0.42995169082125606,0.4264884568651276,0.424390243902439,0.4303030303030303,0.43137254901960786,0.4261501210653753,0.001658840368213207,5.6815182417307704e-05,0.0039057352023310287,0.004306102638102915
215,0.012198781967163086,0.0003700733184814453,0.40194174757281553,0.4029179851733139,1.0,"(6, 6)",7,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 7}",376,0.4251207729468599,0.40583232077764275,0.4057971014492754,0.4082624544349939,0.37681159420289856,0.40340218712029163,0.40487804878048783,0.3987878787878788,0.39705882352941174,0.3983050847457627,0.0011468086281313946,4.643801508412331e-05,0.01563069386449407,0.0038891588894945464
216,0.01756458282470703,0.0003612041473388672,0.3941747572815534,0.40631928325945665,1.0,"(6, 6)",8,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 8}",510,0.3188405797101449,0.39246658566221143,0.3671497584541063,0.41190765492102066,0.41545893719806765,0.425273390036452,0.40487804878048783,0.40969696969696967,0.46568627450980393,0.3922518159806295,0.004566360834934609,5.858561122765743e-05,0.049132781982663694,0.012583224495917306
217,0.016138124465942382,0.0003532886505126953,0.32233009708737864,0.34275015100296724,1.0,"(6, 6)",9,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 9}",1095,0.4106280193236715,0.41798298906439857,0.27053140096618356,0.3219927095990279,0.33816425120772947,0.3353584447144593,0.3024390243902439,0.3321212121212121,0.28921568627450983,0.3062953995157385,0.007574145063561809,4.385253347727697e-05,0.04952189327102222,0.03895487611588256
218,0.014293813705444336,0.0003997802734375,0.36213592233009706,0.3684545328839663,1.0,"(6, 6)",10,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 10}",834,0.4057971014492754,0.39246658566221143,0.36231884057971014,0.36330498177399756,0.36231884057971014,0.362089914945322,0.33170731707317075,0.36363636363636365,0.3480392156862745,0.36077481840193704,0.004156008189399324,8.372606043341334e-05,0.024632551166326403,0.012048217180880803
219,0.010229539871215821,0.00039811134338378905,0.4242718446601942,0.42232608706311775,1.0,"(6, 6)",11,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6), 'pca__n_components': 11}",127,0.4251207729468599,0.42162818955042525,0.43478260869565216,0.42284325637910086,0.42028985507246375,0.4155528554070474,0.4292682926829268,0.4266666666666667,0.4117647058823529,0.42493946731234866,0.002132697970674987,0.00015715133443189986,0.007841210956797346,0.0038026722111753394
