,1,2,3,4,5,6,7,8,9
GMM,0.4262135922330097,0.4262135922330097,0.4262135922330097,0.4320388349514563,0.43398058252427185,0.4368932038834951,0.4436893203883495,0.4563106796116505,0.4563106796116505
Kmeans,0.4262135922330097,0.4262135922330097,0.4262135922330097,0.4300970873786408,0.42718446601941745,0.45436893203883494,0.4495145631067961,0.4495145631067961,0.4601941747572815
